,notebook,replicate,treatment,first rank,population size estimate at first rank,population size upper bound at first rank,population size lower bound at first rank,second rank,population size estimate at second rank,population size upper bound at second rank,population size lower bound at second rank,nonoverlapping CI,Mann-Whitney p,Mann-Whitney significant at alpha = 0.05,Mann-Whitney significant at alpha = 0.01
0,ne-inference,5,range-expansion,33,3.6080432243906997,6.164270933293975,1.7301969693400372,100,23.480002216705305,40.11512229112963,11.259573721515304,True,0.00017834789592968383,True,True
1,ne-inference,5,range-expansion,33,3.6080432243906997,6.164270933293975,1.7301969693400372,166,80.43003574051994,137.4131352217399,38.5693284219616,True,2.6401005657249293e-07,True,True
2,ne-inference,5,range-expansion,100,23.480002216705305,40.11512229112963,11.259573721515304,33,3.6080432243906997,6.164270933293975,1.7301969693400372,True,0.00017834789592968383,True,True
3,ne-inference,5,range-expansion,100,23.480002216705305,40.11512229112963,11.259573721515304,166,80.43003574051994,137.4131352217399,38.5693284219616,False,0.009836762425109325,True,True
4,ne-inference,5,range-expansion,166,80.43003574051994,137.4131352217399,38.5693284219616,33,3.6080432243906997,6.164270933293975,1.7301969693400372,True,2.6401005657249293e-07,True,True
5,ne-inference,5,range-expansion,166,80.43003574051994,137.4131352217399,38.5693284219616,100,23.480002216705305,40.11512229112963,11.259573721515304,False,0.009836762425109325,True,True
