,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
0,0,[none],0.0,Root,0,Root
193,193,[0],192.0,Inner+r=192+d=PB5mowwiZ6w+uid=tdcJdAeoGOXxqR6c7yJlr,0,Inner+r=192+d=PB5mowwiZ6w+uid=tdcJdAeoGOXxqR6c7yJlr
195,195,[193],193.0,Inner+r=193+d=O0wYFnBtZh_+uid=Dox6AdaIFf2oi3zGuZxhqo,193,Inner+r=193+d=O0wYFnBtZh_+uid=Dox6AdaIFf2oi3zGuZxhqo
199,199,[193],195.0,Inner+r=195+d=PtfUdn-GJjX+uid=5yXqxuz54D6OcxLKvv1MQ,193,Inner+r=195+d=PtfUdn-GJjX+uid=5yXqxuz54D6OcxLKvv1MQ
200,200,[195],195.0,Inner+r=195+d=PtfUdn-GJjX+uid=CPMySDv-REDmD8R_o_ixuq,195,Inner+r=195+d=PtfUdn-GJjX+uid=CPMySDv-REDmD8R_o_ixuq
202,202,[199],196.0,Inner+r=196+d=PtIWXkSns70+uid=Cv2-nSfr0OBVAfxvQ9Bh95,199,Inner+r=196+d=PtIWXkSns70+uid=Cv2-nSfr0OBVAfxvQ9Bh95
203,203,[199],196.0,Inner+r=196+d=PmKGyjiCVW4+uid=CzhtJcs4dCrSpJJvBfIh38,199,Inner+r=196+d=PmKGyjiCVW4+uid=CzhtJcs4dCrSpJJvBfIh38
204,204,[199],196.0,Inner+r=196+d=Pahk8EBK1u4+uid=9sYoo7J9vv9nZMg5x7156,199,Inner+r=196+d=Pahk8EBK1u4+uid=9sYoo7J9vv9nZMg5x7156
205,205,[200],196.0,Inner+r=196+d=PtIWXkSns70+uid=CHQs7SMJlE4vW1uTQBBrsF,200,Inner+r=196+d=PtIWXkSns70+uid=CHQs7SMJlE4vW1uTQBBrsF
208,208,[202],197.0,Inner+r=197+d=O5fLhyne2vW+uid=C2fRU9OZ2rPPTfyaV6lGYC,202,Inner+r=197+d=O5fLhyne2vW+uid=C2fRU9OZ2rPPTfyaV6lGYC
