,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
589,589,[554],200.0,Inner+r=200+d=N1I-bG-Tte_+uid=BCa31XJsfP5e2dfctcKF1t,554,Inner+r=200+d=N1I-bG-Tte_+uid=BCa31XJsfP5e2dfctcKF1t
590,590,[554],200.0,Inner+r=200+d=NqfddNGX3EW+uid=VavhAnz4H7riQtqLH0tmy,554,Inner+r=200+d=NqfddNGX3EW+uid=VavhAnz4H7riQtqLH0tmy
591,591,[555],200.0,Inner+r=200+d=I-umaFe1C-7+uid=CUnrqW4UHNAr08qh8uY10N,555,Inner+r=200+d=I-umaFe1C-7+uid=CUnrqW4UHNAr08qh8uY10N
592,592,[555],200.0,Inner+r=200+d=NqAAW6dKTc-+uid=DUOx3VifB4SKKgkpsWiQ2R,555,Inner+r=200+d=NqAAW6dKTc-+uid=DUOx3VifB4SKKgkpsWiQ2R
594,594,[525],200.0,Inner+r=200+d=O1Bej9cGnBf+uid=DjIx_pIL-DYR5P7UxUfZtw,525,Inner+r=200+d=O1Bej9cGnBf+uid=DjIx_pIL-DYR5P7UxUfZtw
695,695,[505],201.0,20101,505,20101
696,696,[559],201.0,20148,559,20148
697,697,[559],201.0,20114,559,20114
698,698,[505],201.0,20133,505,20133
699,699,[561],201.0,20139,561,20139
700,700,[561],201.0,20102,561,20102
701,701,[561],201.0,20109,561,20109
702,702,[561],201.0,20117,561,20117
703,703,[562],201.0,20107,562,20107
704,704,[562],201.0,20145,562,20145
705,705,[563],201.0,20122,563,20122
706,706,[563],201.0,20106,563,20106
707,707,[563],201.0,20116,563,20116
708,708,[564],201.0,20127,564,20127
709,709,[564],201.0,20119,564,20119
710,710,[565],201.0,20124,565,20124
711,711,[565],201.0,20143,565,20143
712,712,[565],201.0,20130,565,20130
713,713,[566],201.0,20146,566,20146
714,714,[566],201.0,20149,566,20149
715,715,[566],201.0,20126,566,20126
716,716,[566],201.0,20103,566,20103
717,717,[566],201.0,20105,566,20105
718,718,[566],201.0,20125,566,20125
719,719,[567],201.0,20123,567,20123
720,720,[567],201.0,20141,567,20141
721,721,[567],201.0,20113,567,20113
722,722,[567],201.0,20134,567,20134
723,723,[567],201.0,20135,567,20135
724,724,[568],201.0,20121,568,20121
725,725,[568],201.0,20137,568,20137
726,726,[569],201.0,20108,569,20108
727,727,[569],201.0,20120,569,20120
728,728,[569],201.0,20104,569,20104
729,729,[569],201.0,20112,569,20112
730,730,[570],201.0,20138,570,20138
731,731,[570],201.0,20150,570,20150
732,732,[570],201.0,20110,570,20110
733,733,[570],201.0,20115,570,20115
734,734,[570],201.0,20131,570,20131
735,735,[571],201.0,20147,571,20147
736,736,[571],201.0,20111,571,20111
737,737,[571],201.0,20118,571,20118
738,738,[572],201.0,20128,572,20128
739,739,[572],201.0,20144,572,20144
740,740,[572],201.0,20142,572,20142
741,741,[573],201.0,20132,573,20132
742,742,[573],201.0,20129,573,20129
743,743,[513],201.0,20140,513,20140
744,744,[495],201.0,20136,495,20136
745,745,[576],201.0,20159,576,20159
746,746,[576],201.0,20151,576,20151
747,747,[576],201.0,20157,576,20157
748,748,[577],201.0,20156,577,20156
749,749,[577],201.0,20153,577,20153
750,750,[578],201.0,20154,578,20154
751,751,[578],201.0,20155,578,20155
752,752,[579],201.0,20160,579,20160
753,753,[579],201.0,20158,579,20158
754,754,[579],201.0,20152,579,20152
755,755,[580],201.0,20189,580,20189
756,756,[580],201.0,20188,580,20188
757,757,[580],201.0,20181,580,20181
758,758,[581],201.0,20190,581,20190
759,759,[581],201.0,20182,581,20182
760,760,[581],201.0,20183,581,20183
761,761,[489],201.0,20185,489,20185
762,762,[520],201.0,20184,520,20184
763,763,[584],201.0,20187,584,20187
764,764,[584],201.0,20186,584,20186
765,765,[585],201.0,20161,585,20161
766,766,[585],201.0,20166,585,20166
767,767,[585],201.0,20170,585,20170
768,768,[585],201.0,20162,585,20162
769,769,[585],201.0,20163,585,20163
770,770,[585],201.0,20164,585,20164
771,771,[585],201.0,20165,585,20165
772,772,[551],201.0,20168,551,20168
773,773,[491],201.0,20167,491,20167
774,774,[491],201.0,20169,491,20169
775,775,[589],201.0,20198,589,20198
776,776,[589],201.0,20191,589,20191
777,777,[589],201.0,20197,589,20197
778,778,[590],201.0,20200,590,20200
779,779,[590],201.0,20195,590,20195
780,780,[590],201.0,20194,590,20194
781,781,[590],201.0,20199,590,20199
782,782,[590],201.0,20192,590,20192
783,783,[590],201.0,20196,590,20196
784,784,[590],201.0,20193,590,20193
785,785,[591],201.0,20171,591,20171
786,786,[591],201.0,20178,591,20178
787,787,[592],201.0,20180,592,20180
788,788,[592],201.0,20175,592,20175
789,789,[592],201.0,20179,592,20179
790,790,[525],201.0,20172,525,20172
791,791,[594],201.0,20174,594,20174
792,792,[594],201.0,20176,594,20176
793,793,[594],201.0,20177,594,20177
794,794,[594],201.0,20173,594,20173
