,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
229,229,[202],197.0,Inner+r=197+d=P0RsxM_OyPe+uid=Z3i3toOIARUFTu8fO1Waf,202,Inner+r=197+d=P0RsxM_OyPe+uid=Z3i3toOIARUFTu8fO1Waf
233,233,[202],197.0,Inner+r=197+d=OlnAACm43LC+uid=yJXjr6zkdBkmG86aUi4Kx,202,Inner+r=197+d=OlnAACm43LC+uid=yJXjr6zkdBkmG86aUi4Kx
244,244,[209],197.0,Inner+r=197+d=PaGiT_7eJTj+uid=LfvCD2idweG2YFNXaxQTl,209,Inner+r=197+d=PaGiT_7eJTj+uid=LfvCD2idweG2YFNXaxQTl
247,247,[225],198.0,Inner+r=198+d=N2FZTmFnK7R+uid=9sYoo7J9vv9nZMg5x7156,225,Inner+r=198+d=N2FZTmFnK7R+uid=9sYoo7J9vv9nZMg5x7156
248,248,[210],198.0,Inner+r=198+d=PAFomxPzt9d+uid=DPgPdRSLdVQTRvMpNiHRcz,210,Inner+r=198+d=PAFomxPzt9d+uid=DPgPdRSLdVQTRvMpNiHRcz
251,251,[229],198.0,Inner+r=198+d=PAFomxPzt9d+uid=Vbqt56bFh9Lyl-HtEfJmd,229,Inner+r=198+d=PAFomxPzt9d+uid=Vbqt56bFh9Lyl-HtEfJmd
253,253,[229],198.0,Inner+r=198+d=M147BySao5p+uid=DtkUDAUQgN62cQsOefWQSm,229,Inner+r=198+d=M147BySao5p+uid=DtkUDAUQgN62cQsOefWQSm
257,257,[212],198.0,Inner+r=198+d=PAFomxPzt9d+uid=BUbhl7Y8OBfHKQTRipu23L,212,Inner+r=198+d=PAFomxPzt9d+uid=BUbhl7Y8OBfHKQTRipu23L
273,273,[225],199.0,Inner+r=199+d=Nfp67LwHU0-+uid=CnRbpt6u7Rm7psrEroLS_v,225,Inner+r=199+d=Nfp67LwHU0-+uid=CnRbpt6u7Rm7psrEroLS_v
281,281,[251],199.0,Inner+r=199+d=OSUD4a8SBpn+uid=D4H1yAI53FmfmN3IT1nciH,251,Inner+r=199+d=OSUD4a8SBpn+uid=D4H1yAI53FmfmN3IT1nciH
282,282,[251],199.0,Inner+r=199+d=LizXu45hnoh+uid=CcJbLb9rrWc0I-ltA46d6B,251,Inner+r=199+d=LizXu45hnoh+uid=CcJbLb9rrWc0I-ltA46d6B
307,307,[273],200.0,Inner+r=200+d=HIVkHc4JioU+uid=4LyHkpXt3APjsLTRGdStc,273,Inner+r=200+d=HIVkHc4JioU+uid=4LyHkpXt3APjsLTRGdStc
308,308,[273],200.0,Inner+r=200+d=PGHUdIFy57c+uid=C4N42CkcvjhvESz9A3tdus,273,Inner+r=200+d=PGHUdIFy57c+uid=C4N42CkcvjhvESz9A3tdus
311,311,[247],200.0,Inner+r=200+d=IOBzQ3ufCC9+uid=BlsYT3btPzC-dG6-vNfoCi,247,Inner+r=200+d=IOBzQ3ufCC9+uid=BlsYT3btPzC-dG6-vNfoCi
314,314,[248],200.0,Inner+r=200+d=P1U56Qz6iId+uid=DYh-Xv0zGRZG-NOseOe-O,248,Inner+r=200+d=P1U56Qz6iId+uid=DYh-Xv0zGRZG-NOseOe-O
315,315,[248],200.0,Inner+r=200+d=GozB1a6vWhp+uid=RV8izv6-eL_etwK7l3WAB,248,Inner+r=200+d=GozB1a6vWhp+uid=RV8izv6-eL_etwK7l3WAB
317,317,[210],200.0,Inner+r=200+d=P1U56Qz6iId+uid=BuuPhfHhBVO8fiGEZGCgLs,210,Inner+r=200+d=P1U56Qz6iId+uid=BuuPhfHhBVO8fiGEZGCgLs
318,318,[281],200.0,Inner+r=200+d=GkN9EaIHMqm+uid=D3gEfP14jHzJ3tVP3GmAbq,281,Inner+r=200+d=GkN9EaIHMqm+uid=D3gEfP14jHzJ3tVP3GmAbq
319,319,[281],200.0,Inner+r=200+d=D-SwM_Zgqsp+uid=BbYW5Ci53T1CsAtXD5PufM,281,Inner+r=200+d=D-SwM_Zgqsp+uid=BbYW5Ci53T1CsAtXD5PufM
320,320,[281],200.0,Inner+r=200+d=IIyHL_GN2DM+uid=BmU8O3j6CfomR-wVQ7a9Ck,281,Inner+r=200+d=IIyHL_GN2DM+uid=BmU8O3j6CfomR-wVQ7a9Ck
321,321,[281],200.0,Inner+r=200+d=Ig47VLXUGep+uid=BBETKaYSY_3ZCTEe0On2VP,281,Inner+r=200+d=Ig47VLXUGep+uid=BBETKaYSY_3ZCTEe0On2VP
322,322,[282],200.0,Inner+r=200+d=JDzbecM-6Mb+uid=CpLNLe2ALLCD6FsKm06agG,282,Inner+r=200+d=JDzbecM-6Mb+uid=CpLNLe2ALLCD6FsKm06agG
323,323,[282],200.0,Inner+r=200+d=NiHRP_thXEg+uid=0yNA6t9k2XB2nfZE9kP0n,282,Inner+r=200+d=NiHRP_thXEg+uid=0yNA6t9k2XB2nfZE9kP0n
324,324,[251],200.0,Inner+r=200+d=KrFyqdJjrhO+uid=CjbPK5j20KqrKz0iKa-GXf,251,Inner+r=200+d=KrFyqdJjrhO+uid=CjbPK5j20KqrKz0iKa-GXf
325,325,[229],200.0,Inner+r=200+d=OvrZOibwp6x+uid=ByRwrdrvuirtUVNmRAOdFC,229,Inner+r=200+d=OvrZOibwp6x+uid=ByRwrdrvuirtUVNmRAOdFC
327,327,[253],200.0,Inner+r=200+d=GkN9EaIHMqm+uid=CFJXHUv56ZXL-tMmFTRh6z,253,Inner+r=200+d=GkN9EaIHMqm+uid=CFJXHUv56ZXL-tMmFTRh6z
328,328,[229],200.0,Inner+r=200+d=JUBmNIuDRGz+uid=BzomiQNj-JwmO8ZgGUdnj1,229,Inner+r=200+d=JUBmNIuDRGz+uid=BzomiQNj-JwmO8ZgGUdnj1
329,329,[212],200.0,Inner+r=200+d=O70F_S5Jfb4+uid=Bw0H66tztgYuTUrYYjWmPV,212,Inner+r=200+d=O70F_S5Jfb4+uid=Bw0H66tztgYuTUrYYjWmPV
330,330,[212],200.0,Inner+r=200+d=O9BOZe5a6Ur+uid=7tC2dZlMdrzjZQx8YYQyf,212,Inner+r=200+d=O9BOZe5a6Ur+uid=7tC2dZlMdrzjZQx8YYQyf
331,331,[257],200.0,Inner+r=200+d=NGz2y8fGaQl+uid=-1DqzPjtCkKK3OmakQB2r,257,Inner+r=200+d=NGz2y8fGaQl+uid=-1DqzPjtCkKK3OmakQB2r
332,332,[257],200.0,Inner+r=200+d=NGz2y8fGaQl+uid=CcVGSWvkfMekRgVr-2qvrl,257,Inner+r=200+d=NGz2y8fGaQl+uid=CcVGSWvkfMekRgVr-2qvrl
333,333,[233],200.0,Inner+r=200+d=O9BOZe5a6Ur+uid=BjJD5TA-LnxAfMBCTp5u18,233,Inner+r=200+d=O9BOZe5a6Ur+uid=BjJD5TA-LnxAfMBCTp5u18
334,334,[233],200.0,Inner+r=200+d=M_k86im6Nn0+uid=BAAI4mFyLrvkUeB-qGRkIs,233,Inner+r=200+d=M_k86im6Nn0+uid=BAAI4mFyLrvkUeB-qGRkIs
335,335,[214],200.0,Inner+r=200+d=IZ35_58dNOQ+uid=CHQs7SMJlE4vW1uTQBBrsF,214,Inner+r=200+d=IZ35_58dNOQ+uid=CHQs7SMJlE4vW1uTQBBrsF
336,336,[214],200.0,Inner+r=200+d=M_k86im6Nn0+uid=CiskmrRxIvqv6tO-0A_f6u,214,Inner+r=200+d=M_k86im6Nn0+uid=CiskmrRxIvqv6tO-0A_f6u
337,337,[203],200.0,Inner+r=200+d=F02GOacBGP8+uid=BzCxnsK5mfB7PwuUxOKon1,203,Inner+r=200+d=F02GOacBGP8+uid=BzCxnsK5mfB7PwuUxOKon1
339,339,[198],200.0,Inner+r=200+d=O9BOZe5a6Ur+uid=DMiOvR0KB59UztUJoLJ7TJ,198,Inner+r=200+d=O9BOZe5a6Ur+uid=DMiOvR0KB59UztUJoLJ7TJ
340,340,[199],200.0,Inner+r=200+d=PB5OiZogLpd+uid=BgkAdykjxOXYOSTwX1x7mq,199,Inner+r=200+d=PB5OiZogLpd+uid=BgkAdykjxOXYOSTwX1x7mq
342,342,[200],200.0,Inner+r=200+d=JDzbecM-6Mb+uid=CXM--VvqfIeRk_0k2CocVM,200,Inner+r=200+d=JDzbecM-6Mb+uid=CXM--VvqfIeRk_0k2CocVM
343,343,[209],200.0,Inner+r=200+d=IdVrMKSKLSY+uid=COZeTP0KQQ2v8R3JG2o86S,209,Inner+r=200+d=IdVrMKSKLSY+uid=COZeTP0KQQ2v8R3JG2o86S
344,344,[209],200.0,Inner+r=200+d=Gv8Krqda3hU+uid=B-lPWrCOL6067stUQ3cFTP,209,Inner+r=200+d=Gv8Krqda3hU+uid=B-lPWrCOL6067stUQ3cFTP
345,345,[244],200.0,Inner+r=200+d=Gv8Krqda3hU+uid=BQDEjh_BR6eBlqjYReyOnX,244,Inner+r=200+d=Gv8Krqda3hU+uid=BQDEjh_BR6eBlqjYReyOnX
448,448,[307],201.0,20139,307,20139
449,449,[307],201.0,20150,307,20150
450,450,[307],201.0,20101,307,20101
451,451,[307],201.0,20136,307,20136
452,452,[307],201.0,20119,307,20119
453,453,[307],201.0,20130,307,20130
454,454,[308],201.0,20187,308,20187
455,455,[308],201.0,20174,308,20174
456,456,[308],201.0,20103,308,20103
457,457,[273],201.0,20104,273,20104
458,458,[273],201.0,20116,273,20116
459,459,[311],201.0,20106,311,20106
460,460,[311],201.0,20194,311,20194
461,461,[311],201.0,20108,311,20108
462,462,[311],201.0,20124,311,20124
463,463,[311],201.0,20153,311,20153
464,464,[247],201.0,20121,247,20121
465,465,[247],201.0,20140,247,20140
466,466,[314],201.0,20120,314,20120
467,467,[314],201.0,20112,314,20112
468,468,[315],201.0,20190,315,20190
469,469,[315],201.0,20118,315,20118
470,470,[315],201.0,20162,315,20162
471,471,[210],201.0,20123,210,20123
472,472,[317],201.0,20145,317,20145
473,473,[317],201.0,20169,317,20169
474,474,[318],201.0,20105,318,20105
475,475,[318],201.0,20177,318,20177
476,476,[318],201.0,20109,318,20109
477,477,[318],201.0,20148,318,20148
478,478,[318],201.0,20155,318,20155
479,479,[319],201.0,20111,319,20111
480,480,[319],201.0,20170,319,20170
481,481,[320],201.0,20127,320,20127
482,482,[320],201.0,20152,320,20152
483,483,[321],201.0,20191,321,20191
484,484,[321],201.0,20143,321,20143
485,485,[322],201.0,20129,322,20129
486,486,[322],201.0,20166,322,20166
487,487,[323],201.0,20165,323,20165
488,488,[323],201.0,20146,323,20146
489,489,[323],201.0,20134,323,20134
490,490,[323],201.0,20149,323,20149
491,491,[324],201.0,20151,324,20151
492,492,[324],201.0,20178,324,20178
493,493,[325],201.0,20141,325,20141
494,494,[325],201.0,20110,325,20110
495,495,[253],201.0,20131,253,20131
496,496,[327],201.0,20173,327,20173
497,497,[327],201.0,20195,327,20195
498,498,[328],201.0,20184,328,20184
499,499,[328],201.0,20176,328,20176
500,500,[328],201.0,20138,328,20138
501,501,[329],201.0,20182,329,20182
502,502,[329],201.0,20167,329,20167
503,503,[329],201.0,20133,329,20133
504,504,[330],201.0,20172,330,20172
505,505,[330],201.0,20186,330,20186
506,506,[330],201.0,20137,330,20137
507,507,[330],201.0,20157,330,20157
508,508,[331],201.0,20147,331,20147
509,509,[331],201.0,20154,331,20154
510,510,[332],201.0,20196,332,20196
511,511,[332],201.0,20156,332,20156
512,512,[333],201.0,20181,333,20181
513,513,[333],201.0,20142,333,20142
514,514,[333],201.0,20160,333,20160
515,515,[334],201.0,20198,334,20198
516,516,[334],201.0,20161,334,20161
517,517,[334],201.0,20188,334,20188
518,518,[334],201.0,20189,334,20189
519,519,[335],201.0,20168,335,20168
520,520,[335],201.0,20180,335,20180
521,521,[335],201.0,20107,335,20107
522,522,[336],201.0,20199,336,20199
523,523,[336],201.0,20114,336,20114
524,524,[336],201.0,20125,336,20125
525,525,[337],201.0,20163,337,20163
526,526,[337],201.0,20115,337,20115
527,527,[337],201.0,20144,337,20144
528,528,[198],201.0,20164,198,20164
529,529,[339],201.0,20200,339,20200
530,530,[339],201.0,20197,339,20197
531,531,[339],201.0,20171,339,20171
532,532,[339],201.0,20175,339,20175
533,533,[340],201.0,20102,340,20102
534,534,[340],201.0,20117,340,20117
535,535,[199],201.0,20113,199,20113
536,536,[342],201.0,20122,342,20122
537,537,[342],201.0,20193,342,20193
538,538,[342],201.0,20128,342,20128
539,539,[342],201.0,20132,342,20132
540,540,[343],201.0,20126,343,20126
541,541,[343],201.0,20192,343,20192
542,542,[344],201.0,20135,344,20135
543,543,[344],201.0,20179,344,20179
544,544,[345],201.0,20158,345,20158
545,545,[345],201.0,20159,345,20159
546,546,[244],201.0,20185,244,20185
547,547,[209],201.0,20183,209,20183
