,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
508,508,[392],197.0,Inner+r=197+d=PzWt5x0zkG6+uid=BcnBiYDL1_k4eVoiBE80-H,392,Inner+r=197+d=PzWt5x0zkG6+uid=BcnBiYDL1_k4eVoiBE80-H
521,521,[196],197.0,Inner+r=197+d=O8HAoEXq_Zg+uid=0yNA6t9k2XB2nfZE9kP0n,196,Inner+r=197+d=O8HAoEXq_Zg+uid=0yNA6t9k2XB2nfZE9kP0n
524,524,[491],198.0,Inner+r=198+d=IlH8RA9_NXq+uid=Qmtpwky0EiCBZkklYasbm,491,Inner+r=198+d=IlH8RA9_NXq+uid=Qmtpwky0EiCBZkklYasbm
527,527,[508],198.0,Inner+r=198+d=L47GSmZQY2k+uid=Ds_romI5fIhBQMoagH-sF3,508,Inner+r=198+d=L47GSmZQY2k+uid=Ds_romI5fIhBQMoagH-sF3
528,528,[508],198.0,Inner+r=198+d=P8A-SkPSVnu+uid=BXbFvjDlgP_iT1qQGE3Ohk,508,Inner+r=198+d=P8A-SkPSVnu+uid=BXbFvjDlgP_iT1qQGE3Ohk
531,531,[495],198.0,Inner+r=198+d=JNF96d-0fQk+uid=CRdyBt-87Bvcht285FWetJ,495,Inner+r=198+d=JNF96d-0fQk+uid=CRdyBt-87Bvcht285FWetJ
536,536,[498],198.0,Inner+r=198+d=PVdbtE7rjJC+uid=BQyARQvzI-8v5yWl7jHvj7,498,Inner+r=198+d=PVdbtE7rjJC+uid=BQyARQvzI-8v5yWl7jHvj7
546,546,[524],199.0,Inner+r=199+d=DmgOl9Dvenq+uid=DMiOvR0KB59UztUJoLJ7TJ,524,Inner+r=199+d=DmgOl9Dvenq+uid=DMiOvR0KB59UztUJoLJ7TJ
549,549,[507],199.0,Inner+r=199+d=IrJpB7Jt6JW+uid=C5VZJQ0J36bIdOJj-0NFYi,507,Inner+r=199+d=IrJpB7Jt6JW+uid=C5VZJQ0J36bIdOJj-0NFYi
550,550,[527],199.0,Inner+r=199+d=NwHTfGEvFfC+uid=C4VUTK7wdWuV8_I_NmOk86,527,Inner+r=199+d=NwHTfGEvFfC+uid=C4VUTK7wdWuV8_I_NmOk86
562,562,[536],199.0,Inner+r=199+d=F2L5PNIR4Nd+uid=ClIdrdiwPufMbNNf_4hc5j,536,Inner+r=199+d=F2L5PNIR4Nd+uid=ClIdrdiwPufMbNNf_4hc5j
566,566,[395],199.0,Inner+r=199+d=ICUbW6SllzD+uid=BYzQkbqEOoI7qyQZP9LPGj,395,Inner+r=199+d=ICUbW6SllzD+uid=BYzQkbqEOoI7qyQZP9LPGj
567,567,[367],199.0,Inner+r=199+d=NwHTfGEvFfC+uid=CmzpdA8jP2kgwKeNBYwX9r,367,Inner+r=199+d=NwHTfGEvFfC+uid=CmzpdA8jP2kgwKeNBYwX9r
569,569,[521],199.0,Inner+r=199+d=L74aXYigAok+uid=BSRVCkZaJOijpFSPIbPBN7,521,Inner+r=199+d=L74aXYigAok+uid=BSRVCkZaJOijpFSPIbPBN7
570,570,[521],199.0,Inner+r=199+d=L74aXYigAok+uid=OXJvrzSZuqJQ3NdTsGyck,521,Inner+r=199+d=L74aXYigAok+uid=OXJvrzSZuqJQ3NdTsGyck
571,571,[144],200.0,Inner+r=200+d=NzKSaqWKVkx+uid=4LyHkpXt3APjsLTRGdStc,144,Inner+r=200+d=NzKSaqWKVkx+uid=4LyHkpXt3APjsLTRGdStc
573,573,[546],200.0,Inner+r=200+d=NsufytGbBTS+uid=Bq5w_yUEtgtYifXpqmr5tA,546,Inner+r=200+d=NsufytGbBTS+uid=Bq5w_yUEtgtYifXpqmr5tA
574,574,[546],200.0,Inner+r=200+d=OOssVn4qLKw+uid=CFJXHUv56ZXL-tMmFTRh6z,546,Inner+r=200+d=OOssVn4qLKw+uid=CFJXHUv56ZXL-tMmFTRh6z
576,576,[507],200.0,Inner+r=200+d=NHsi7G-wpGO+uid=RV8izv6-eL_etwK7l3WAB,507,Inner+r=200+d=NHsi7G-wpGO+uid=RV8izv6-eL_etwK7l3WAB
579,579,[550],200.0,Inner+r=200+d=KEuRN-Pso4C+uid=YB0rlPfe1orD5LwOjbL-n,550,Inner+r=200+d=KEuRN-Pso4C+uid=YB0rlPfe1orD5LwOjbL-n
580,580,[550],200.0,Inner+r=200+d=G2QC8M6x2v0+uid=D1fdarUmNMiuNgjsaD5qN6,550,Inner+r=200+d=G2QC8M6x2v0+uid=D1fdarUmNMiuNgjsaD5qN6
581,581,[527],200.0,Inner+r=200+d=BTGZ7H_lvd-+uid=DtX0DQmy1TfSA6-jrX5C9q,527,Inner+r=200+d=BTGZ7H_lvd-+uid=DtX0DQmy1TfSA6-jrX5C9q
582,582,[528],200.0,Inner+r=200+d=M0vkS4zCb3m+uid=CgO0sLpIrl4IsERVEsFUMH,528,Inner+r=200+d=M0vkS4zCb3m+uid=CgO0sLpIrl4IsERVEsFUMH
583,583,[528],200.0,Inner+r=200+d=KW-A4I3kWRv+uid=B1c7tsLtbUTPD8S0cTGBC_,528,Inner+r=200+d=KW-A4I3kWRv+uid=B1c7tsLtbUTPD8S0cTGBC_
584,584,[508],200.0,Inner+r=200+d=KW-A4I3kWRv+uid=BBLLNO8mBPUhsRdPrTdl5t,508,Inner+r=200+d=KW-A4I3kWRv+uid=BBLLNO8mBPUhsRdPrTdl5t
585,585,[392],200.0,Inner+r=200+d=PbyNj8wB8mE+uid=gDhQl1vmrzUQ2gbztQNxN,392,Inner+r=200+d=PbyNj8wB8mE+uid=gDhQl1vmrzUQ2gbztQNxN
586,586,[531],200.0,Inner+r=200+d=JLBEX7iFxee+uid=CyjYqs0dhoQXlSbIbNVZJP,531,Inner+r=200+d=JLBEX7iFxee+uid=CyjYqs0dhoQXlSbIbNVZJP
588,588,[495],200.0,Inner+r=200+d=OtxXxskgeaX+uid=DBAAvqSz8dIFvWqU1gVWkZ,495,Inner+r=200+d=OtxXxskgeaX+uid=DBAAvqSz8dIFvWqU1gVWkZ
589,589,[455],200.0,Inner+r=200+d=NyQ3Mf4ZBle+uid=VavhAnz4H7riQtqLH0tmy,455,Inner+r=200+d=NyQ3Mf4ZBle+uid=VavhAnz4H7riQtqLH0tmy
590,590,[497],200.0,Inner+r=200+d=FiCzHozWBcN+uid=9ZWa13zXb3rdS-cZt4SwI,497,Inner+r=200+d=FiCzHozWBcN+uid=9ZWa13zXb3rdS-cZt4SwI
591,591,[497],200.0,Inner+r=200+d=LhucyqwTMHV+uid=CYzrSFl0whTyMwOxuusoQd,497,Inner+r=200+d=LhucyqwTMHV+uid=CYzrSFl0whTyMwOxuusoQd
592,592,[562],200.0,Inner+r=200+d=FQ_6R0Knc-u+uid=BIUl6KjScH1_5pIZmSbIJk,562,Inner+r=200+d=FQ_6R0Knc-u+uid=BIUl6KjScH1_5pIZmSbIJk
593,593,[562],200.0,Inner+r=200+d=Em0PgEJAq9k+uid=D5fEKY-gEgi8XDKJaMzG_y,562,Inner+r=200+d=Em0PgEJAq9k+uid=D5fEKY-gEgi8XDKJaMzG_y
594,594,[536],200.0,Inner+r=200+d=MziTGz1uB8Y+uid=hhYZkTUn_znPYf9dOyVIc,536,Inner+r=200+d=MziTGz1uB8Y+uid=hhYZkTUn_znPYf9dOyVIc
596,596,[418],200.0,Inner+r=200+d=FKbVwXlhqFD+uid=CHSpAzU3Ur0oECokEO47kR,418,Inner+r=200+d=FKbVwXlhqFD+uid=CHSpAzU3Ur0oECokEO47kR
597,597,[566],200.0,Inner+r=200+d=FSGbWZrtMUz+uid=C1c_Ya9_vCIeKZ117tAhId,566,Inner+r=200+d=FSGbWZrtMUz+uid=C1c_Ya9_vCIeKZ117tAhId
598,598,[566],200.0,Inner+r=200+d=J87jdYIzjbE+uid=DneSpvwoXfGkzD5mhwtE4Y,566,Inner+r=200+d=J87jdYIzjbE+uid=DneSpvwoXfGkzD5mhwtE4Y
600,600,[567],200.0,Inner+r=200+d=PiutYKwebpl+uid=C8CY_YGmlW1O0Q5rj4N6fW,567,Inner+r=200+d=PiutYKwebpl+uid=C8CY_YGmlW1O0Q5rj4N6fW
601,601,[567],200.0,Inner+r=200+d=MMeQCp-erv0+uid=D-wI6QHl-gN726Geur8QCw,567,Inner+r=200+d=MMeQCp-erv0+uid=D-wI6QHl-gN726Geur8QCw
605,605,[570],200.0,Inner+r=200+d=Cnfzn560FRz+uid=B9_wSuhhH4uQx5UPoic-o4,570,Inner+r=200+d=Cnfzn560FRz+uid=B9_wSuhhH4uQx5UPoic-o4
606,606,[570],200.0,Inner+r=200+d=Njm2qanVvDJ+uid=CS44ASs_JRPT7QPEnIsNoo,570,Inner+r=200+d=Njm2qanVvDJ+uid=CS44ASs_JRPT7QPEnIsNoo
707,707,[571],201.0,20110,571,20110
708,708,[571],201.0,20102,571,20102
709,709,[571],201.0,20101,571,20101
710,710,[571],201.0,20104,571,20104
711,711,[491],201.0,20111,491,20111
712,712,[573],201.0,20120,573,20120
713,713,[573],201.0,20119,573,20119
714,714,[573],201.0,20112,573,20112
715,715,[573],201.0,20116,573,20116
716,716,[573],201.0,20117,573,20117
717,717,[573],201.0,20115,573,20115
718,718,[574],201.0,20113,574,20113
719,719,[574],201.0,20118,574,20118
720,720,[524],201.0,20114,524,20114
721,721,[576],201.0,20123,576,20123
722,722,[576],201.0,20105,576,20105
723,723,[576],201.0,20107,576,20107
724,724,[576],201.0,20103,576,20103
725,725,[549],201.0,20108,549,20108
726,726,[549],201.0,20109,549,20109
727,727,[579],201.0,20165,579,20165
728,728,[579],201.0,20170,579,20170
729,729,[579],201.0,20161,579,20161
730,730,[579],201.0,20164,579,20164
731,731,[580],201.0,20169,580,20169
732,732,[580],201.0,20162,580,20162
733,733,[580],201.0,20163,580,20163
734,734,[580],201.0,20167,580,20167
735,735,[581],201.0,20168,581,20168
736,736,[581],201.0,20166,581,20166
737,737,[582],201.0,20187,582,20187
738,738,[582],201.0,20181,582,20181
739,739,[583],201.0,20183,583,20183
740,740,[583],201.0,20188,583,20188
741,741,[584],201.0,20185,584,20185
742,742,[584],201.0,20190,584,20190
743,743,[585],201.0,20189,585,20189
744,744,[585],201.0,20182,585,20182
745,745,[585],201.0,20184,585,20184
746,746,[585],201.0,20186,585,20186
747,747,[586],201.0,20178,586,20178
748,748,[586],201.0,20173,586,20173
749,749,[586],201.0,20172,586,20172
750,750,[586],201.0,20176,586,20176
751,751,[531],201.0,20174,531,20174
752,752,[588],201.0,20180,588,20180
753,753,[588],201.0,20179,588,20179
754,754,[588],201.0,20175,588,20175
755,755,[588],201.0,20177,588,20177
756,756,[589],201.0,20199,589,20199
757,757,[589],201.0,20198,589,20198
758,758,[589],201.0,20191,589,20191
759,759,[589],201.0,20192,589,20192
760,760,[590],201.0,20194,590,20194
761,761,[590],201.0,20200,590,20200
762,762,[590],201.0,20193,590,20193
763,763,[590],201.0,20195,590,20195
764,764,[591],201.0,20197,591,20197
765,765,[591],201.0,20196,591,20196
766,766,[592],201.0,20140,592,20140
767,767,[592],201.0,20136,592,20136
768,768,[592],201.0,20131,592,20131
769,769,[592],201.0,20139,592,20139
770,770,[592],201.0,20132,592,20132
771,771,[593],201.0,20138,593,20138
772,772,[593],201.0,20134,593,20134
773,773,[594],201.0,20137,594,20137
774,774,[594],201.0,20133,594,20133
775,775,[498],201.0,20135,498,20135
776,776,[596],201.0,20160,596,20160
777,777,[596],201.0,20156,596,20156
778,778,[597],201.0,20158,597,20158
779,779,[597],201.0,20155,597,20155
780,780,[597],201.0,20151,597,20151
781,781,[597],201.0,20152,597,20152
782,782,[598],201.0,20159,598,20159
783,783,[598],201.0,20157,598,20157
784,784,[598],201.0,20153,598,20153
785,785,[566],201.0,20154,566,20154
786,786,[600],201.0,20141,600,20141
787,787,[600],201.0,20143,600,20143
788,788,[601],201.0,20148,601,20148
789,789,[601],201.0,20145,601,20145
790,790,[601],201.0,20146,601,20146
791,791,[601],201.0,20147,601,20147
792,792,[601],201.0,20150,601,20150
793,793,[601],201.0,20142,601,20142
794,794,[601],201.0,20144,601,20144
795,795,[601],201.0,20149,601,20149
796,796,[367],201.0,20171,367,20171
797,797,[569],201.0,20106,569,20106
798,798,[569],201.0,20125,569,20125
799,799,[605],201.0,20129,605,20129
800,800,[605],201.0,20121,605,20121
801,801,[605],201.0,20126,605,20126
802,802,[606],201.0,20124,606,20124
803,803,[606],201.0,20130,606,20130
804,804,[606],201.0,20122,606,20122
805,805,[606],201.0,20127,606,20127
806,806,[606],201.0,20128,606,20128
