,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
517,517,[436],197.0,Inner+r=197+d=P4GuDtN2ljh+uid=DZlFOaPcB7u-1uRyUS_KTt,436,Inner+r=197+d=P4GuDtN2ljh+uid=DZlFOaPcB7u-1uRyUS_KTt
518,518,[348],197.0,Inner+r=197+d=P0AIMLEPs2i+uid=BjcgmaVieSLMTFR117Pl2q,348,Inner+r=197+d=P0AIMLEPs2i+uid=BjcgmaVieSLMTFR117Pl2q
527,527,[465],197.0,Inner+r=197+d=Otab0aaYyuP+uid=C8Lp_1py9mAEwAFQgrJlRC,465,Inner+r=197+d=Otab0aaYyuP+uid=C8Lp_1py9mAEwAFQgrJlRC
530,530,[376],197.0,Inner+r=197+d=NPeivj4nf1g+uid=DMiOvR0KB59UztUJoLJ7TJ,376,Inner+r=197+d=NPeivj4nf1g+uid=DMiOvR0KB59UztUJoLJ7TJ
535,535,[517],198.0,Inner+r=198+d=PRnMN7Zy7_3+uid=BKsV_uiQ2SOH37u1pZBDO9,517,Inner+r=198+d=PRnMN7Zy7_3+uid=BKsV_uiQ2SOH37u1pZBDO9
536,536,[518],198.0,Inner+r=198+d=PpSkIyUNCZt+uid=B71VgAHdOQSM20JV10xiJP,518,Inner+r=198+d=PpSkIyUNCZt+uid=B71VgAHdOQSM20JV10xiJP
546,546,[527],198.0,Inner+r=198+d=Krjfnu7Sinh+uid=COZeTP0KQQ2v8R3JG2o86S,527,Inner+r=198+d=Krjfnu7Sinh+uid=COZeTP0KQQ2v8R3JG2o86S
551,551,[530],198.0,Inner+r=198+d=KeQmNud_mvy+uid=Bq5w_yUEtgtYifXpqmr5tA,530,Inner+r=198+d=KeQmNud_mvy+uid=Bq5w_yUEtgtYifXpqmr5tA
554,554,[483],198.0,Inner+r=198+d=DujfhwjrcxB+uid=mQQPFiOY-BnN8LuWxtTb5,483,Inner+r=198+d=DujfhwjrcxB+uid=mQQPFiOY-BnN8LuWxtTb5
556,556,[436],199.0,Inner+r=199+d=P9irFbL4wJI+uid=CnRbpt6u7Rm7psrEroLS_v,436,Inner+r=199+d=P9irFbL4wJI+uid=CnRbpt6u7Rm7psrEroLS_v
563,563,[536],199.0,Inner+r=199+d=JgLxGFfp1ur+uid=3KKq5fF0Avun5-lvG6VIY,536,Inner+r=199+d=JgLxGFfp1ur+uid=3KKq5fF0Avun5-lvG6VIY
570,570,[140],199.0,Inner+r=199+d=L75DDgFwGq7+uid=BHRzyR0SGVDX7SJO0zYlke,140,Inner+r=199+d=L75DDgFwGq7+uid=BHRzyR0SGVDX7SJO0zYlke
571,571,[441],199.0,Inner+r=199+d=O6vVZXgk2Yv+uid=DHYzCvojxLJyf1L6mhF1Ef,441,Inner+r=199+d=O6vVZXgk2Yv+uid=DHYzCvojxLJyf1L6mhF1Ef
575,575,[527],199.0,Inner+r=199+d=PuwsadlAmml+uid=CcJbLb9rrWc0I-ltA46d6B,527,Inner+r=199+d=PuwsadlAmml+uid=CcJbLb9rrWc0I-ltA46d6B
578,578,[393],199.0,Inner+r=199+d=NGYgCX8PHiI+uid=BNRVxxFfYGPlNOVw_M5pX3,393,Inner+r=199+d=NGYgCX8PHiI+uid=BNRVxxFfYGPlNOVw_M5pX3
586,586,[556],200.0,Inner+r=200+d=Oat8KYWt6vW+uid=4LyHkpXt3APjsLTRGdStc,556,Inner+r=200+d=Oat8KYWt6vW+uid=4LyHkpXt3APjsLTRGdStc
587,587,[556],200.0,Inner+r=200+d=MLo8_idWAQ7+uid=BeYnnb4J7dWqUxn0eC_jpK,556,Inner+r=200+d=MLo8_idWAQ7+uid=BeYnnb4J7dWqUxn0eC_jpK
588,588,[556],200.0,Inner+r=200+d=NPtbfBftYV1+uid=BMeMerT9JCBjQvIrriDOpK,556,Inner+r=200+d=NPtbfBftYV1+uid=BMeMerT9JCBjQvIrriDOpK
589,589,[556],200.0,Inner+r=200+d=P6_mmd_21we+uid=CzhtJcs4dCrSpJJvBfIh38,556,Inner+r=200+d=P6_mmd_21we+uid=CzhtJcs4dCrSpJJvBfIh38
590,590,[517],200.0,Inner+r=200+d=PN7ddhMETHM+uid=tpUoH1q5Mrr_CRxVbW0az,517,Inner+r=200+d=PN7ddhMETHM+uid=tpUoH1q5Mrr_CRxVbW0az
591,591,[535],200.0,Inner+r=200+d=HDD_rvKJ9NC+uid=Fm1x3dqTW5bSTyEI1djg4,535,Inner+r=200+d=HDD_rvKJ9NC+uid=Fm1x3dqTW5bSTyEI1djg4
592,592,[535],200.0,Inner+r=200+d=PLt-TCzbApr+uid=CeTNYDQUDmsXGPT7PBNzOq,535,Inner+r=200+d=PLt-TCzbApr+uid=CeTNYDQUDmsXGPT7PBNzOq
593,593,[535],200.0,Inner+r=200+d=MLlLx-q7-Nf+uid=C-opy5PvNAB5Yk1JSiKFh6,535,Inner+r=200+d=MLlLx-q7-Nf+uid=C-opy5PvNAB5Yk1JSiKFh6
594,594,[536],200.0,Inner+r=200+d=O6ikWaDRrHw+uid=DQZcDnLA0KMP64n_8Epl45,536,Inner+r=200+d=O6ikWaDRrHw+uid=DQZcDnLA0KMP64n_8Epl45
595,595,[536],200.0,Inner+r=200+d=Idqo8-pAaw6+uid=BrtoWgvVErOUmK-xODh6Hn,536,Inner+r=200+d=Idqo8-pAaw6+uid=BrtoWgvVErOUmK-xODh6Hn
596,596,[563],200.0,Inner+r=200+d=Idqo8-pAaw6+uid=DzCF24fcraVNRiCou3KLf5,563,Inner+r=200+d=Idqo8-pAaw6+uid=DzCF24fcraVNRiCou3KLf5
597,597,[563],200.0,Inner+r=200+d=O6ikWaDRrHw+uid=0xZDnIST0RxB_N9QXZH-i,563,Inner+r=200+d=O6ikWaDRrHw+uid=0xZDnIST0RxB_N9QXZH-i
599,599,[461],200.0,Inner+r=200+d=L2XswO93Cme+uid=Ce5e_88w-CYmLIlICGGZO,461,Inner+r=200+d=L2XswO93Cme+uid=Ce5e_88w-CYmLIlICGGZO
600,600,[504],200.0,Inner+r=200+d=JXT3vhwHjf-+uid=DU7o92CsTPFc_riCcAJq6L,504,Inner+r=200+d=JXT3vhwHjf-+uid=DU7o92CsTPFc_riCcAJq6L
602,602,[475],200.0,Inner+r=200+d=FQVptRzaYGD+uid=CZn5dcDc7zKCIUaOWMk1R6,475,Inner+r=200+d=FQVptRzaYGD+uid=CZn5dcDc7zKCIUaOWMk1R6
603,603,[475],200.0,Inner+r=200+d=Hg5XYh9UoMh+uid=CLAtY2MssT-p5RM76JnVLq,475,Inner+r=200+d=Hg5XYh9UoMh+uid=CLAtY2MssT-p5RM76JnVLq
604,604,[570],200.0,Inner+r=200+d=N7GfKTkg_bP+uid=BCa31XJsfP5e2dfctcKF1t,570,Inner+r=200+d=N7GfKTkg_bP+uid=BCa31XJsfP5e2dfctcKF1t
605,605,[570],200.0,Inner+r=200+d=PN8VnBFGKy_+uid=VavhAnz4H7riQtqLH0tmy,570,Inner+r=200+d=PN8VnBFGKy_+uid=VavhAnz4H7riQtqLH0tmy
606,606,[571],200.0,Inner+r=200+d=FH-QV9M0yiV+uid=BFL6yayFAyCmW2mezv5vZ1,571,Inner+r=200+d=FH-QV9M0yiV+uid=BFL6yayFAyCmW2mezv5vZ1
608,608,[465],200.0,Inner+r=200+d=P_cphDQtdJd+uid=pYGWY8jVit7XSje6B1Xkw,465,Inner+r=200+d=P_cphDQtdJd+uid=pYGWY8jVit7XSje6B1Xkw
610,610,[546],200.0,Inner+r=200+d=Gf5JEklVYvK+uid=De_VZwKmayWbt5jpugOhkV,546,Inner+r=200+d=Gf5JEklVYvK+uid=De_VZwKmayWbt5jpugOhkV
612,612,[575],200.0,Inner+r=200+d=NgpYAHSWnjR+uid=DtkUDAUQgN62cQsOefWQSm,575,Inner+r=200+d=NgpYAHSWnjR+uid=DtkUDAUQgN62cQsOefWQSm
614,614,[393],200.0,Inner+r=200+d=LDpBJLJhyVh+uid=DJuAVv72cJ6ZaCQO8PaDmF,393,Inner+r=200+d=LDpBJLJhyVh+uid=DJuAVv72cJ6ZaCQO8PaDmF
615,615,[578],200.0,Inner+r=200+d=KhPFgkeGHrk+uid=O473LYl1N0twU-CcIwOSi,578,Inner+r=200+d=KhPFgkeGHrk+uid=O473LYl1N0twU-CcIwOSi
616,616,[578],200.0,Inner+r=200+d=ItECM5IKrgX+uid=BhU69xy2kVwUKjBdUhSABG,578,Inner+r=200+d=ItECM5IKrgX+uid=BhU69xy2kVwUKjBdUhSABG
617,617,[551],200.0,Inner+r=200+d=B6tB0ZDjFbx+uid=CFJXHUv56ZXL-tMmFTRh6z,551,Inner+r=200+d=B6tB0ZDjFbx+uid=CFJXHUv56ZXL-tMmFTRh6z
619,619,[530],200.0,Inner+r=200+d=IJ-wyNl86lo+uid=BHlKuR-rq3tXOqEQcRn-af,530,Inner+r=200+d=IJ-wyNl86lo+uid=BHlKuR-rq3tXOqEQcRn-af
621,621,[554],200.0,Inner+r=200+d=NQ60yUNehOH+uid=DC66WApSLusyKTxh6wquB8,554,Inner+r=200+d=NQ60yUNehOH+uid=DC66WApSLusyKTxh6wquB8
622,622,[554],200.0,Inner+r=200+d=I9MJhwNHKwD+uid=DSXIBiBSIaD8YXDDcBFacd,554,Inner+r=200+d=I9MJhwNHKwD+uid=DSXIBiBSIaD8YXDDcBFacd
623,623,[483],200.0,Inner+r=200+d=NQ60yUNehOH+uid=CQMdSVOetjsB27L7GvTN-1,483,Inner+r=200+d=NQ60yUNehOH+uid=CQMdSVOetjsB27L7GvTN-1
724,724,[586],201.0,20109,586,20109
725,725,[586],201.0,20101,586,20101
726,726,[586],201.0,20104,586,20104
727,727,[587],201.0,20107,587,20107
728,728,[587],201.0,20106,587,20106
729,729,[587],201.0,20102,587,20102
730,730,[588],201.0,20103,588,20103
731,731,[588],201.0,20108,588,20108
732,732,[589],201.0,20110,589,20110
733,733,[589],201.0,20105,589,20105
734,734,[590],201.0,20191,590,20191
735,735,[590],201.0,20194,590,20194
736,736,[591],201.0,20192,591,20192
737,737,[591],201.0,20195,591,20195
738,738,[592],201.0,20197,592,20197
739,739,[592],201.0,20193,592,20193
740,740,[592],201.0,20196,592,20196
741,741,[593],201.0,20200,593,20200
742,742,[593],201.0,20198,593,20198
743,743,[593],201.0,20199,593,20199
744,744,[594],201.0,20151,594,20151
745,745,[594],201.0,20154,594,20154
746,746,[594],201.0,20152,594,20152
747,747,[595],201.0,20153,595,20153
748,748,[595],201.0,20159,595,20159
749,749,[596],201.0,20156,596,20156
750,750,[596],201.0,20155,596,20155
751,751,[597],201.0,20158,597,20158
752,752,[597],201.0,20157,597,20157
753,753,[518],201.0,20160,518,20160
754,754,[599],201.0,20176,599,20176
755,755,[599],201.0,20174,599,20174
756,756,[599],201.0,20173,599,20173
757,757,[600],201.0,20178,600,20178
758,758,[600],201.0,20175,600,20175
759,759,[504],201.0,20179,504,20179
760,760,[602],201.0,20177,602,20177
761,761,[602],201.0,20180,602,20180
762,762,[602],201.0,20171,602,20171
763,763,[602],201.0,20172,602,20172
764,764,[603],201.0,20183,603,20183
765,765,[603],201.0,20185,603,20185
766,766,[604],201.0,20190,604,20190
767,767,[604],201.0,20186,604,20186
768,768,[604],201.0,20181,604,20181
769,769,[604],201.0,20187,604,20187
770,770,[604],201.0,20188,604,20188
771,771,[604],201.0,20184,604,20184
772,772,[605],201.0,20189,605,20189
773,773,[605],201.0,20182,605,20182
774,774,[606],201.0,20114,606,20114
775,775,[606],201.0,20112,606,20112
776,776,[606],201.0,20111,606,20111
777,777,[606],201.0,20113,606,20113
778,778,[571],201.0,20117,571,20117
779,779,[608],201.0,20119,608,20119
780,780,[608],201.0,20120,608,20120
781,781,[608],201.0,20115,608,20115
782,782,[608],201.0,20116,608,20116
783,783,[608],201.0,20118,608,20118
784,784,[546],201.0,20121,546,20121
785,785,[610],201.0,20138,610,20138
786,786,[610],201.0,20125,610,20125
787,787,[610],201.0,20124,610,20124
788,788,[575],201.0,20122,575,20122
789,789,[612],201.0,20123,612,20123
790,790,[612],201.0,20130,612,20130
791,791,[612],201.0,20128,612,20128
792,792,[612],201.0,20129,612,20129
793,793,[527],201.0,20127,527,20127
794,794,[614],201.0,20126,614,20126
795,795,[614],201.0,20139,614,20139
796,796,[614],201.0,20131,614,20131
797,797,[614],201.0,20132,614,20132
798,798,[615],201.0,20137,615,20137
799,799,[615],201.0,20133,615,20133
800,800,[616],201.0,20136,616,20136
801,801,[616],201.0,20140,616,20140
802,802,[616],201.0,20134,616,20134
803,803,[616],201.0,20135,616,20135
804,804,[617],201.0,20148,617,20148
805,805,[617],201.0,20146,617,20146
806,806,[617],201.0,20141,617,20141
807,807,[617],201.0,20143,617,20143
808,808,[617],201.0,20145,617,20145
809,809,[551],201.0,20150,551,20150
810,810,[619],201.0,20142,619,20142
811,811,[619],201.0,20149,619,20149
812,812,[619],201.0,20144,619,20144
813,813,[530],201.0,20147,530,20147
814,814,[621],201.0,20169,621,20169
815,815,[621],201.0,20161,621,20161
816,816,[621],201.0,20162,621,20162
817,817,[621],201.0,20167,621,20167
818,818,[622],201.0,20168,622,20168
819,819,[622],201.0,20166,622,20166
820,820,[623],201.0,20170,623,20170
821,821,[623],201.0,20163,623,20163
822,822,[623],201.0,20164,623,20164
823,823,[623],201.0,20165,623,20165
