,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
600,600,[565],200.0,Inner+r=200+d=DdMCDtVMEFW+uid=nMExfE8AQRO9Lc9egGowh,565,Inner+r=200+d=DdMCDtVMEFW+uid=nMExfE8AQRO9Lc9egGowh
601,601,[565],200.0,Inner+r=200+d=LG3RX3pM_dB+uid=CYzrSFl0whTyMwOxuusoQd,565,Inner+r=200+d=LG3RX3pM_dB+uid=CYzrSFl0whTyMwOxuusoQd
602,602,[484],200.0,Inner+r=200+d=NgKpcl0qqJl+uid=BKsV_uiQ2SOH37u1pZBDO9,484,Inner+r=200+d=NgKpcl0qqJl+uid=BKsV_uiQ2SOH37u1pZBDO9
603,603,[512],200.0,Inner+r=200+d=ED4UAWNHxr7+uid=XDEsA7NeGYxcpfbjmFFeH,512,Inner+r=200+d=ED4UAWNHxr7+uid=XDEsA7NeGYxcpfbjmFFeH
604,604,[512],200.0,Inner+r=200+d=JPxKhdrOpqk+uid=DwZd9KQgcVimm0jA7_awRG,512,Inner+r=200+d=JPxKhdrOpqk+uid=DwZd9KQgcVimm0jA7_awRG
606,606,[513],200.0,Inner+r=200+d=OsFNN4y1omR+uid=DzCF24fcraVNRiCou3KLf5,513,Inner+r=200+d=OsFNN4y1omR+uid=DzCF24fcraVNRiCou3KLf5
607,607,[497],200.0,Inner+r=200+d=OsFNN4y1omR+uid=ZVPEo88FRpMZS_Jd601MF,497,Inner+r=200+d=OsFNN4y1omR+uid=ZVPEo88FRpMZS_Jd601MF
609,609,[542],200.0,Inner+r=200+d=q3Iq0T6-ib+uid=_u1UKUSg410zL5L8aa_Nx,542,Inner+r=200+d=q3Iq0T6-ib+uid=_u1UKUSg410zL5L8aa_Nx
610,610,[542],200.0,Inner+r=200+d=JiVXZPxdlXA+uid=C4VUTK7wdWuV8_I_NmOk86,542,Inner+r=200+d=JiVXZPxdlXA+uid=C4VUTK7wdWuV8_I_NmOk86
711,711,[575],201.0,20101,575,20101
712,712,[575],201.0,20130,575,20130
713,713,[575],201.0,20103,575,20103
714,714,[543],201.0,20110,543,20110
715,715,[577],201.0,20141,577,20141
716,716,[577],201.0,20148,577,20148
717,717,[577],201.0,20136,577,20136
718,718,[578],201.0,20104,578,20104
719,719,[578],201.0,20122,578,20122
720,720,[578],201.0,20112,578,20112
721,721,[579],201.0,20131,579,20131
722,722,[579],201.0,20144,579,20144
723,723,[579],201.0,20106,579,20106
724,724,[579],201.0,20124,579,20124
725,725,[580],201.0,20127,580,20127
726,726,[580],201.0,20126,580,20126
727,727,[580],201.0,20109,580,20109
728,728,[499],201.0,20150,499,20150
729,729,[582],201.0,20145,582,20145
730,730,[582],201.0,20102,582,20102
731,731,[582],201.0,20128,582,20128
732,732,[582],201.0,20137,582,20137
733,733,[583],201.0,20115,583,20115
734,734,[583],201.0,20120,583,20120
735,735,[584],201.0,20147,584,20147
736,736,[584],201.0,20105,584,20105
737,737,[585],201.0,20133,585,20133
738,738,[585],201.0,20142,585,20142
739,739,[585],201.0,20111,585,20111
740,740,[585],201.0,20140,585,20140
741,741,[586],201.0,20113,586,20113
742,742,[586],201.0,20125,586,20125
743,743,[587],201.0,20149,587,20149
744,744,[587],201.0,20139,587,20139
745,745,[587],201.0,20107,587,20107
746,746,[587],201.0,20121,587,20121
747,747,[587],201.0,20129,587,20129
748,748,[587],201.0,20108,587,20108
749,749,[587],201.0,20118,587,20118
750,750,[588],201.0,20143,588,20143
751,751,[588],201.0,20117,588,20117
752,752,[589],201.0,20116,589,20116
753,753,[589],201.0,20146,589,20146
754,754,[589],201.0,20114,589,20114
755,755,[556],201.0,20138,556,20138
756,756,[591],201.0,20135,591,20135
757,757,[591],201.0,20119,591,20119
758,758,[591],201.0,20132,591,20132
759,759,[592],201.0,20123,592,20123
760,760,[592],201.0,20134,592,20134
761,761,[593],201.0,20151,593,20151
762,762,[593],201.0,20160,593,20160
763,763,[593],201.0,20159,593,20159
764,764,[594],201.0,20155,594,20155
765,765,[594],201.0,20158,594,20158
766,766,[594],201.0,20152,594,20152
767,767,[594],201.0,20153,594,20153
768,768,[594],201.0,20156,594,20156
769,769,[595],201.0,20157,595,20157
770,770,[595],201.0,20154,595,20154
771,771,[596],201.0,20181,596,20181
772,772,[596],201.0,20185,596,20185
773,773,[596],201.0,20183,596,20183
774,774,[597],201.0,20182,597,20182
775,775,[597],201.0,20186,597,20186
776,776,[597],201.0,20184,597,20184
777,777,[508],201.0,20187,508,20187
778,778,[599],201.0,20189,599,20189
779,779,[599],201.0,20190,599,20190
780,780,[599],201.0,20188,599,20188
781,781,[600],201.0,20199,600,20199
782,782,[600],201.0,20192,600,20192
783,783,[600],201.0,20194,600,20194
784,784,[600],201.0,20191,600,20191
785,785,[601],201.0,20195,601,20195
786,786,[601],201.0,20193,601,20193
787,787,[602],201.0,20197,602,20197
788,788,[602],201.0,20198,602,20198
789,789,[602],201.0,20200,602,20200
790,790,[602],201.0,20196,602,20196
791,791,[603],201.0,20161,603,20161
792,792,[603],201.0,20167,603,20167
793,793,[604],201.0,20169,604,20169
794,794,[604],201.0,20163,604,20163
795,795,[513],201.0,20162,513,20162
796,796,[606],201.0,20164,606,20164
797,797,[606],201.0,20166,606,20166
798,798,[607],201.0,20170,607,20170
799,799,[607],201.0,20165,607,20165
800,800,[607],201.0,20168,607,20168
801,801,[515],201.0,20171,515,20171
802,802,[609],201.0,20179,609,20179
803,803,[609],201.0,20180,609,20180
804,804,[609],201.0,20172,609,20172
805,805,[609],201.0,20173,609,20173
806,806,[609],201.0,20178,609,20178
807,807,[610],201.0,20174,610,20174
808,808,[610],201.0,20177,610,20177
809,809,[610],201.0,20176,610,20176
810,810,[610],201.0,20175,610,20175
