,notebook,replicate,treatment,first rank,population size estimate at first rank,population size upper bound at first rank,population size lower bound at first rank,second rank,population size estimate at second rank,population size upper bound at second rank,population size lower bound at second rank,nonoverlapping CI,Mann-Whitney p,Mann-Whitney significant at alpha = 0.05,Mann-Whitney significant at alpha = 0.01
0,ne-inference,1,range-expansion,33,4.811266715875289,8.21995461930843,2.307189402338657,100,37.89750384758427,64.74714045353788,18.173326156234097,True,6.237644288447455e-08,True,True
1,ne-inference,1,range-expansion,33,4.811266715875289,8.21995461930843,2.307189402338657,166,65.45424224430427,111.82728638055158,31.38785333722507,True,1.6506525100594937e-08,True,True
2,ne-inference,1,range-expansion,100,37.89750384758427,64.74714045353788,18.173326156234097,33,4.811266715875289,8.21995461930843,2.307189402338657,True,6.237644288447455e-08,True,True
3,ne-inference,1,range-expansion,100,37.89750384758427,64.74714045353788,18.173326156234097,166,65.45424224430427,111.82728638055158,31.38785333722507,False,0.9875923602371368,False,False
4,ne-inference,1,range-expansion,166,65.45424224430427,111.82728638055158,31.38785333722507,33,4.811266715875289,8.21995461930843,2.307189402338657,True,1.6506525100594937e-08,True,True
5,ne-inference,1,range-expansion,166,65.45424224430427,111.82728638055158,31.38785333722507,100,37.89750384758427,64.74714045353788,18.173326156234097,False,0.9875923602371368,False,False
