,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
0,0,[none],0.0,Root,0,Root
134,134,[0],133.0,Inner+r=133+d=P03156PDMIn+uid=DYUyi2vnc0SCiwmpM9zbhW,0,Inner+r=133+d=P03156PDMIn+uid=DYUyi2vnc0SCiwmpM9zbhW
139,139,[134],136.0,Inner+r=136+d=PfOD-DG_L0N+uid=CM2oCjS0UhI9F_ZJTowtIZ,134,Inner+r=136+d=PfOD-DG_L0N+uid=CM2oCjS0UhI9F_ZJTowtIZ
167,167,[134],145.0,Inner+r=145+d=P9E88Kr7BIm+uid=ZVPEo88FRpMZS_Jd601MF,134,Inner+r=145+d=P9E88Kr7BIm+uid=ZVPEo88FRpMZS_Jd601MF
216,216,[139],158.0,Inner+r=158+d=P0n04q5wNXW+uid=XkDDamJEAUs68wbqUOGOl,139,Inner+r=158+d=P0n04q5wNXW+uid=XkDDamJEAUs68wbqUOGOl
222,222,[139],159.0,Inner+r=159+d=PG-PRUmVsxX+uid=fLkkM2w8BJmuC7Vx9pa1S,139,Inner+r=159+d=PG-PRUmVsxX+uid=fLkkM2w8BJmuC7Vx9pa1S
227,227,[222],160.0,Inner+r=160+d=PHEop0i1ILK+uid=DhAYzFkg82YzV9by7E4Zmh,222,Inner+r=160+d=PHEop0i1ILK+uid=DhAYzFkg82YzV9by7E4Zmh
312,312,[222],172.0,Inner+r=172+d=P03UOvZoJwI+uid=Bml_IewFoyo09MjbZccGEG,222,Inner+r=172+d=P03UOvZoJwI+uid=Bml_IewFoyo09MjbZccGEG
399,399,[312],183.0,Inner+r=183+d=OzdcPZg02dl+uid=sNUobsVCnjZz9cX0eOaVM,312,Inner+r=183+d=OzdcPZg02dl+uid=sNUobsVCnjZz9cX0eOaVM
442,442,[227],188.0,Inner+r=188+d=PxqD5L7Ld2h+uid=DxOgiZj9mUnL86pQphJ1Px,227,Inner+r=188+d=PxqD5L7Ld2h+uid=DxOgiZj9mUnL86pQphJ1Px
472,472,[442],191.0,Inner+r=191+d=Pj4-SRBx0WO+uid=CVMSKk-aajrB8ZdHe13oaT,442,Inner+r=191+d=Pj4-SRBx0WO+uid=CVMSKk-aajrB8ZdHe13oaT
480,480,[227],192.0,Inner+r=192+d=P1KX4PWyFuG+uid=BFL6yayFAyCmW2mezv5vZ1,227,Inner+r=192+d=P1KX4PWyFuG+uid=BFL6yayFAyCmW2mezv5vZ1
496,496,[399],193.0,Inner+r=193+d=P2Eclc7ul-I+uid=DZEN3XYhX2eeOKWapRz6FO,399,Inner+r=193+d=P2Eclc7ul-I+uid=DZEN3XYhX2eeOKWapRz6FO
520,520,[472],195.0,Inner+r=195+d=Oz1IlW3fpeR+uid=B-dTTZRaB31mYHHwtr0zpr,472,Inner+r=195+d=Oz1IlW3fpeR+uid=B-dTTZRaB31mYHHwtr0zpr
527,527,[216],196.0,Inner+r=196+d=Pk4-RGMWTgZ+uid=Cv2-nSfr0OBVAfxvQ9Bh95,216,Inner+r=196+d=Pk4-RGMWTgZ+uid=Cv2-nSfr0OBVAfxvQ9Bh95
531,531,[442],196.0,Inner+r=196+d=PAuCsPKpLFT+uid=CHyy0RI7suOpZfRxIccrph,442,Inner+r=196+d=PAuCsPKpLFT+uid=CHyy0RI7suOpZfRxIccrph
533,533,[520],196.0,Inner+r=196+d=N5Hb24XY91F+uid=DVc04a1L4sUqtWRuEZBPTN,520,Inner+r=196+d=N5Hb24XY91F+uid=DVc04a1L4sUqtWRuEZBPTN
535,535,[496],196.0,Inner+r=196+d=NXBsQO1VMiQ+uid=DLMg24JvteVqVjKhXCMQXZ,496,Inner+r=196+d=NXBsQO1VMiQ+uid=DLMg24JvteVqVjKhXCMQXZ
539,539,[167],196.0,Inner+r=196+d=NZoh1Jis-Ga+uid=Co74EgkUyV0YDFtS8zDCnA,167,Inner+r=196+d=NZoh1Jis-Ga+uid=Co74EgkUyV0YDFtS8zDCnA
