,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
478,478,[443],198.0,Inner+r=198+d=OhBY0DYu_PJ+uid=C3TzQQVGOFLZxDRyPd4TjY,443,Inner+r=198+d=OhBY0DYu_PJ+uid=C3TzQQVGOFLZxDRyPd4TjY
479,479,[313],198.0,Inner+r=198+d=KbtBqttaLVw+uid=CnA8rvBraatMyL3QMb5Z84,313,Inner+r=198+d=KbtBqttaLVw+uid=CnA8rvBraatMyL3QMb5Z84
480,480,[221],198.0,Inner+r=198+d=Nq4pYB0g2u_+uid=BHfkqAvp8KYyFcHAujNA2W,221,Inner+r=198+d=Nq4pYB0g2u_+uid=BHfkqAvp8KYyFcHAujNA2W
489,489,[439],198.0,Inner+r=198+d=LGPmJ7N0siP+uid=CgHZ0wimCQzw5yxZZEfRZg,439,Inner+r=198+d=LGPmJ7N0siP+uid=CgHZ0wimCQzw5yxZZEfRZg
497,497,[443],199.0,Inner+r=199+d=OQ80jNFLV5-+uid=CnRbpt6u7Rm7psrEroLS_v,443,Inner+r=199+d=OQ80jNFLV5-+uid=CnRbpt6u7Rm7psrEroLS_v
500,500,[478],199.0,Inner+r=199+d=OE6VuMxkdh5+uid=CcJbLb9rrWc0I-ltA46d6B,478,Inner+r=199+d=OE6VuMxkdh5+uid=CcJbLb9rrWc0I-ltA46d6B
501,501,[478],199.0,Inner+r=199+d=PVijPNYIIJt+uid=SkfAGMJ1X7UTjLb3JEMIB,478,Inner+r=199+d=PVijPNYIIJt+uid=SkfAGMJ1X7UTjLb3JEMIB
504,504,[480],199.0,Inner+r=199+d=OpnHpFHpGpc+uid=xIhjQ2Hq7_9Ev9L-v0D-5,480,Inner+r=199+d=OpnHpFHpGpc+uid=xIhjQ2Hq7_9Ev9L-v0D-5
506,506,[463],199.0,Inner+r=199+d=JIYSEwfkumZ+uid=RjMQ-ROG4VlV9cozi0o2o,463,Inner+r=199+d=JIYSEwfkumZ+uid=RjMQ-ROG4VlV9cozi0o2o
511,511,[368],199.0,Inner+r=199+d=Pc_GLBwcM7Q+uid=BjpSLjXs9hXTMxgkcoMz4O,368,Inner+r=199+d=Pc_GLBwcM7Q+uid=BjpSLjXs9hXTMxgkcoMz4O
512,512,[438],199.0,Inner+r=199+d=KrfrcdS91xL+uid=D9mD31XJBcIlaxsTK_JGQk,438,Inner+r=199+d=KrfrcdS91xL+uid=D9mD31XJBcIlaxsTK_JGQk
514,514,[489],199.0,Inner+r=199+d=P5mFz-Utdew+uid=DneSpvwoXfGkzD5mhwtE4Y,489,Inner+r=199+d=P5mFz-Utdew+uid=DneSpvwoXfGkzD5mhwtE4Y
523,523,[497],200.0,Inner+r=200+d=JXpNq0yKhzS+uid=4LyHkpXt3APjsLTRGdStc,497,Inner+r=200+d=JXpNq0yKhzS+uid=4LyHkpXt3APjsLTRGdStc
524,524,[497],200.0,Inner+r=200+d=Jg7F0IZMEtQ+uid=VwM3VmDZATHb7tu28heXe,497,Inner+r=200+d=Jg7F0IZMEtQ+uid=VwM3VmDZATHb7tu28heXe
526,526,[443],200.0,Inner+r=200+d=P7JWDempvr7+uid=C9ZnnAnBMXo1sZFs1FDwhk,443,Inner+r=200+d=P7JWDempvr7+uid=C9ZnnAnBMXo1sZFs1FDwhk
527,527,[500],200.0,Inner+r=200+d=GWco_nHWMOU+uid=CpLNLe2ALLCD6FsKm06agG,500,Inner+r=200+d=GWco_nHWMOU+uid=CpLNLe2ALLCD6FsKm06agG
528,528,[500],200.0,Inner+r=200+d=Pitu9M4WB8R+uid=DtkUDAUQgN62cQsOefWQSm,500,Inner+r=200+d=Pitu9M4WB8R+uid=DtkUDAUQgN62cQsOefWQSm
529,529,[501],200.0,Inner+r=200+d=L5sgfy2CZIq+uid=De_VZwKmayWbt5jpugOhkV,501,Inner+r=200+d=L5sgfy2CZIq+uid=De_VZwKmayWbt5jpugOhkV
531,531,[479],200.0,Inner+r=200+d=L7BX8iA1dOJ+uid=CAhbFXqs8F-GCEN3zEHaJF,479,Inner+r=200+d=L7BX8iA1dOJ+uid=CAhbFXqs8F-GCEN3zEHaJF
532,532,[479],200.0,Inner+r=200+d=MnA9AW535rb+uid=BBLLNO8mBPUhsRdPrTdl5t,479,Inner+r=200+d=MnA9AW535rb+uid=BBLLNO8mBPUhsRdPrTdl5t
533,533,[504],200.0,Inner+r=200+d=OKQF2OgDmmI+uid=BUbhl7Y8OBfHKQTRipu23L,504,Inner+r=200+d=OKQF2OgDmmI+uid=BUbhl7Y8OBfHKQTRipu23L
534,534,[504],200.0,Inner+r=200+d=EHmvJ8I8wBD+uid=DnsSj9D5DknPgZt1CFrQyZ,504,Inner+r=200+d=EHmvJ8I8wBD+uid=DnsSj9D5DknPgZt1CFrQyZ
536,536,[480],200.0,Inner+r=200+d=Hg6CT7kJdZ3+uid=DJuAVv72cJ6ZaCQO8PaDmF,480,Inner+r=200+d=Hg6CT7kJdZ3+uid=DJuAVv72cJ6ZaCQO8PaDmF
537,537,[506],200.0,Inner+r=200+d=DsN5-Y2jReW+uid=DpDAci1KdJWLL-cgUTK6YA,506,Inner+r=200+d=DsN5-Y2jReW+uid=DpDAci1KdJWLL-cgUTK6YA
539,539,[463],200.0,Inner+r=200+d=LedQ3T8oF-M+uid=BSRVCkZaJOijpFSPIbPBN7,463,Inner+r=200+d=LedQ3T8oF-M+uid=BSRVCkZaJOijpFSPIbPBN7
540,540,[262],200.0,Inner+r=200+d=L7BX8iA1dOJ+uid=CgO0sLpIrl4IsERVEsFUMH,262,Inner+r=200+d=L7BX8iA1dOJ+uid=CgO0sLpIrl4IsERVEsFUMH
542,542,[465],200.0,Inner+r=200+d=MoaVXGzFF7Z+uid=BcnBiYDL1_k4eVoiBE80-H,465,Inner+r=200+d=MoaVXGzFF7Z+uid=BcnBiYDL1_k4eVoiBE80-H
543,543,[511],200.0,Inner+r=200+d=JtwHzOqlZhE+uid=Bo1S62GO3mw1MAG2OFZViy,511,Inner+r=200+d=JtwHzOqlZhE+uid=Bo1S62GO3mw1MAG2OFZViy
544,544,[511],200.0,Inner+r=200+d=NXFCn1Vko2o+uid=DMiOvR0KB59UztUJoLJ7TJ,511,Inner+r=200+d=NXFCn1Vko2o+uid=DMiOvR0KB59UztUJoLJ7TJ
545,545,[512],200.0,Inner+r=200+d=NI4CpeA0Uzp+uid=BewSezpLx5d8wCU2TxO3YZ,512,Inner+r=200+d=NI4CpeA0Uzp+uid=BewSezpLx5d8wCU2TxO3YZ
548,548,[514],200.0,Inner+r=200+d=J26_0rkCnOM+uid=CCDTEaOoLrNhnLUXvXppZb,514,Inner+r=200+d=J26_0rkCnOM+uid=CCDTEaOoLrNhnLUXvXppZb
550,550,[489],200.0,Inner+r=200+d=LhaFXiV1s31+uid=CCZcl4m-Yp29WePlOIZERR,489,Inner+r=200+d=LhaFXiV1s31+uid=CCZcl4m-Yp29WePlOIZERR
551,551,[470],200.0,Inner+r=200+d=PvTJllCJrA5+uid=DC66WApSLusyKTxh6wquB8,470,Inner+r=200+d=PvTJllCJrA5+uid=DC66WApSLusyKTxh6wquB8
552,552,[470],200.0,Inner+r=200+d=Ihf_cxPH54v+uid=5m2yZQaf7X7LG-9Aj3rao,470,Inner+r=200+d=Ihf_cxPH54v+uid=5m2yZQaf7X7LG-9Aj3rao
553,553,[471],200.0,Inner+r=200+d=N0b640yI3Kq+uid=fJN8DBeuBZWEYRGGEt9Fb,471,Inner+r=200+d=N0b640yI3Kq+uid=fJN8DBeuBZWEYRGGEt9Fb
554,554,[471],200.0,Inner+r=200+d=Oql-UeZ8b9-+uid=Dz_xtNmosJIKONHq3MpLAr,471,Inner+r=200+d=Oql-UeZ8b9-+uid=Dz_xtNmosJIKONHq3MpLAr
555,555,[455],200.0,Inner+r=200+d=PVj5AQd9sXy+uid=DLjLS_2V89oCfVs5Io5orT,455,Inner+r=200+d=PVj5AQd9sXy+uid=DLjLS_2V89oCfVs5Io5orT
557,557,[155],200.0,Inner+r=200+d=BfxUk8wE28-+uid=3KKq5fF0Avun5-lvG6VIY,155,Inner+r=200+d=BfxUk8wE28-+uid=3KKq5fF0Avun5-lvG6VIY
658,658,[523],201.0,20101,523,20101
659,659,[523],201.0,20104,523,20104
660,660,[523],201.0,20108,523,20108
661,661,[523],201.0,20110,523,20110
662,662,[524],201.0,20109,524,20109
663,663,[524],201.0,20103,524,20103
664,664,[524],201.0,20105,524,20105
665,665,[524],201.0,20107,524,20107
666,666,[443],201.0,20102,443,20102
667,667,[526],201.0,20112,526,20112
668,668,[526],201.0,20117,526,20117
669,669,[527],201.0,20113,527,20113
670,670,[527],201.0,20119,527,20119
671,671,[528],201.0,20120,528,20120
672,672,[528],201.0,20114,528,20114
673,673,[529],201.0,20115,529,20115
674,674,[529],201.0,20123,529,20123
675,675,[529],201.0,20116,529,20116
676,676,[501],201.0,20118,501,20118
677,677,[531],201.0,20197,531,20197
678,678,[531],201.0,20192,531,20192
679,679,[531],201.0,20194,531,20194
680,680,[532],201.0,20195,532,20195
681,681,[532],201.0,20199,532,20199
682,682,[532],201.0,20200,532,20200
683,683,[533],201.0,20137,533,20137
684,684,[533],201.0,20131,533,20131
685,685,[534],201.0,20135,534,20135
686,686,[534],201.0,20139,534,20139
687,687,[504],201.0,20138,504,20138
688,688,[536],201.0,20136,536,20136
689,689,[536],201.0,20140,536,20140
690,690,[536],201.0,20132,536,20132
691,691,[536],201.0,20134,536,20134
692,692,[536],201.0,20133,536,20133
693,693,[537],201.0,20111,537,20111
694,694,[537],201.0,20126,537,20126
695,695,[537],201.0,20125,537,20125
696,696,[506],201.0,20127,506,20127
697,697,[539],201.0,20130,539,20130
698,698,[539],201.0,20129,539,20129
699,699,[539],201.0,20124,539,20124
700,700,[539],201.0,20121,539,20121
701,701,[539],201.0,20122,539,20122
702,702,[539],201.0,20128,539,20128
703,703,[540],201.0,20196,540,20196
704,704,[540],201.0,20198,540,20198
705,705,[540],201.0,20191,540,20191
706,706,[540],201.0,20193,540,20193
707,707,[465],201.0,20106,465,20106
708,708,[542],201.0,20189,542,20189
709,709,[542],201.0,20181,542,20181
710,710,[542],201.0,20184,542,20184
711,711,[542],201.0,20186,542,20186
712,712,[543],201.0,20146,543,20146
713,713,[543],201.0,20148,543,20148
714,714,[543],201.0,20141,543,20141
715,715,[544],201.0,20143,544,20143
716,716,[544],201.0,20144,544,20144
717,717,[544],201.0,20149,544,20149
718,718,[544],201.0,20150,544,20150
719,719,[544],201.0,20142,544,20142
720,720,[544],201.0,20145,544,20145
721,721,[544],201.0,20147,544,20147
722,722,[545],201.0,20159,545,20159
723,723,[545],201.0,20152,545,20152
724,724,[545],201.0,20156,545,20156
725,725,[545],201.0,20157,545,20157
726,726,[545],201.0,20160,545,20160
727,727,[545],201.0,20151,545,20151
728,728,[545],201.0,20154,545,20154
729,729,[545],201.0,20158,545,20158
730,730,[512],201.0,20155,512,20155
731,731,[438],201.0,20153,438,20153
732,732,[548],201.0,20169,548,20169
733,733,[548],201.0,20167,548,20167
734,734,[548],201.0,20163,548,20163
735,735,[514],201.0,20164,514,20164
736,736,[550],201.0,20166,550,20166
737,737,[550],201.0,20170,550,20170
738,738,[551],201.0,20179,551,20179
739,739,[551],201.0,20176,551,20176
740,740,[551],201.0,20171,551,20171
741,741,[551],201.0,20172,551,20172
742,742,[551],201.0,20178,551,20178
743,743,[552],201.0,20180,552,20180
744,744,[552],201.0,20173,552,20173
745,745,[553],201.0,20175,553,20175
746,746,[553],201.0,20177,553,20177
747,747,[553],201.0,20174,553,20174
748,748,[554],201.0,20183,554,20183
749,749,[554],201.0,20185,554,20185
750,750,[555],201.0,20188,555,20188
751,751,[555],201.0,20182,555,20182
752,752,[555],201.0,20187,555,20187
753,753,[455],201.0,20190,455,20190
754,754,[557],201.0,20165,557,20165
755,755,[557],201.0,20168,557,20168
756,756,[557],201.0,20161,557,20161
757,757,[557],201.0,20162,557,20162
