,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
411,411,[351],197.0,Inner+r=197+d=O7gZ8cHn1Ag+uid=CU2M1HcY47r5RC82L5Gcsy,351,Inner+r=197+d=O7gZ8cHn1Ag+uid=CU2M1HcY47r5RC82L5Gcsy
419,419,[246],197.0,Inner+r=197+d=H4r549GzCPJ+uid=BjpSLjXs9hXTMxgkcoMz4O,246,Inner+r=197+d=H4r549GzCPJ+uid=BjpSLjXs9hXTMxgkcoMz4O
423,423,[332],198.0,Inner+r=198+d=P_LVe8Zzgvt+uid=RjMQ-ROG4VlV9cozi0o2o,332,Inner+r=198+d=P_LVe8Zzgvt+uid=RjMQ-ROG4VlV9cozi0o2o
427,427,[397],198.0,Inner+r=198+d=OGKsSVYT8vl+uid=CttVVWAOajBYa0bwFcAxUc,397,Inner+r=198+d=OGKsSVYT8vl+uid=CttVVWAOajBYa0bwFcAxUc
429,429,[411],198.0,Inner+r=198+d=PR2ZLESizcD+uid=l7yEUum5zbO7UsfDpw97u,411,Inner+r=198+d=PR2ZLESizcD+uid=l7yEUum5zbO7UsfDpw97u
432,432,[399],198.0,Inner+r=198+d=PU1_68Alu2o+uid=CyLMNHTKJ7QfXkxLswlCVA,399,Inner+r=198+d=PU1_68Alu2o+uid=CyLMNHTKJ7QfXkxLswlCVA
436,436,[401],198.0,Inner+r=198+d=LI0mp-bIMpX+uid=Cm844-dn_pUxRbUjghRktt,401,Inner+r=198+d=LI0mp-bIMpX+uid=Cm844-dn_pUxRbUjghRktt
438,438,[419],198.0,Inner+r=198+d=Psdj7TO1WIE+uid=Bo1S62GO3mw1MAG2OFZViy,419,Inner+r=198+d=Psdj7TO1WIE+uid=Bo1S62GO3mw1MAG2OFZViy
441,441,[339],199.0,Inner+r=199+d=OyJX5VvJ_Nk+uid=CnRbpt6u7Rm7psrEroLS_v,339,Inner+r=199+d=OyJX5VvJ_Nk+uid=CnRbpt6u7Rm7psrEroLS_v
446,446,[350],199.0,Inner+r=199+d=MZaodHWx-Qv+uid=CbKhuwHbx3rGShEXfnszc0,350,Inner+r=199+d=MZaodHWx-Qv+uid=CbKhuwHbx3rGShEXfnszc0
449,449,[427],199.0,Inner+r=199+d=OZlnWwYtz28+uid=D4ZmjBbQXIGJRQCFtjoCml,427,Inner+r=199+d=OZlnWwYtz28+uid=D4ZmjBbQXIGJRQCFtjoCml
453,453,[429],199.0,Inner+r=199+d=PxJmD_Tw8qB+uid=-1DqzPjtCkKK3OmakQB2r,429,Inner+r=199+d=PxJmD_Tw8qB+uid=-1DqzPjtCkKK3OmakQB2r
456,456,[432],199.0,Inner+r=199+d=JzKtKcOttvF+uid=CKcBA_AWjpaaRfQZyw-0vI,432,Inner+r=199+d=JzKtKcOttvF+uid=CKcBA_AWjpaaRfQZyw-0vI
464,464,[401],199.0,Inner+r=199+d=EyGByqhAdGm+uid=CcVGSWvkfMekRgVr-2qvrl,401,Inner+r=199+d=EyGByqhAdGm+uid=CcVGSWvkfMekRgVr-2qvrl
470,470,[441],200.0,Inner+r=200+d=PZfdjcGSkNe+uid=4LyHkpXt3APjsLTRGdStc,441,Inner+r=200+d=PZfdjcGSkNe+uid=4LyHkpXt3APjsLTRGdStc
471,471,[441],200.0,Inner+r=200+d=JYLTNRgIChU+uid=BeYnnb4J7dWqUxn0eC_jpK,441,Inner+r=200+d=JYLTNRgIChU+uid=BeYnnb4J7dWqUxn0eC_jpK
472,472,[441],200.0,Inner+r=200+d=OzpKNTsHgEo+uid=BMeMerT9JCBjQvIrriDOpK,441,Inner+r=200+d=OzpKNTsHgEo+uid=BMeMerT9JCBjQvIrriDOpK
474,474,[423],200.0,Inner+r=200+d=PAyRT_SZdtD+uid=B3yrH5XkLj4KimIXWF8En-,423,Inner+r=200+d=PAyRT_SZdtD+uid=B3yrH5XkLj4KimIXWF8En-
475,475,[423],200.0,Inner+r=200+d=M0Nungg5i-Y+uid=COZeTP0KQQ2v8R3JG2o86S,423,Inner+r=200+d=M0Nungg5i-Y+uid=COZeTP0KQQ2v8R3JG2o86S
476,476,[423],200.0,Inner+r=200+d=I7eI0xafuRT+uid=C3TzQQVGOFLZxDRyPd4TjY,423,Inner+r=200+d=I7eI0xafuRT+uid=C3TzQQVGOFLZxDRyPd4TjY
477,477,[446],200.0,Inner+r=200+d=L8RI_s-MI3L+uid=mLZ1VGxenVHqsP6Lal6kX,446,Inner+r=200+d=L8RI_s-MI3L+uid=mLZ1VGxenVHqsP6Lal6kX
478,478,[446],200.0,Inner+r=200+d=PrrkEgF6cBF+uid=DvZfD441CDX75A2fNqpo_b,446,Inner+r=200+d=PrrkEgF6cBF+uid=DvZfD441CDX75A2fNqpo_b
479,479,[408],200.0,Inner+r=200+d=FmSqrZOli6G+uid=DSXIBiBSIaD8YXDDcBFacd,408,Inner+r=200+d=FmSqrZOli6G+uid=DSXIBiBSIaD8YXDDcBFacd
480,480,[408],200.0,Inner+r=200+d=I49eyDe87QE+uid=DLjLS_2V89oCfVs5Io5orT,408,Inner+r=200+d=I49eyDe87QE+uid=DLjLS_2V89oCfVs5Io5orT
481,481,[449],200.0,Inner+r=200+d=GGrG0p3gKot+uid=CfIs4K3HqSg1YEw7ZnvpmY,449,Inner+r=200+d=GGrG0p3gKot+uid=CfIs4K3HqSg1YEw7ZnvpmY
483,483,[427],200.0,Inner+r=200+d=OJ_clT47Dzu+uid=CvXkkL37qq-mlAd2y1QMzk,427,Inner+r=200+d=OJ_clT47Dzu+uid=CvXkkL37qq-mlAd2y1QMzk
484,484,[397],200.0,Inner+r=200+d=JDMIqnPMLwB+uid=C4phcVaDEVqAVRmMChMmeX,397,Inner+r=200+d=JDMIqnPMLwB+uid=C4phcVaDEVqAVRmMChMmeX
485,485,[429],200.0,Inner+r=200+d=PHQ1f2sLStr+uid=DHSV35I3yVQCmb8i2GzsEz,429,Inner+r=200+d=PHQ1f2sLStr+uid=DHSV35I3yVQCmb8i2GzsEz
488,488,[411],200.0,Inner+r=200+d=LbjpmA73pWz+uid=xIhjQ2Hq7_9Ev9L-v0D-5,411,Inner+r=200+d=LbjpmA73pWz+uid=xIhjQ2Hq7_9Ev9L-v0D-5
489,489,[399],200.0,Inner+r=200+d=JpCLtkOYcy4+uid=CUCjrry9XaMYKT13nh-G0D,399,Inner+r=200+d=JpCLtkOYcy4+uid=CUCjrry9XaMYKT13nh-G0D
490,490,[456],200.0,Inner+r=200+d=IiIZaYwDOQW+uid=CDMqwzTXq1bdJlvNceuz73,456,Inner+r=200+d=IiIZaYwDOQW+uid=CDMqwzTXq1bdJlvNceuz73
493,493,[432],200.0,Inner+r=200+d=IdfIwlrPeE7+uid=CUwFBToUVm5ppPF7ZohmY6,432,Inner+r=200+d=IdfIwlrPeE7+uid=CUwFBToUVm5ppPF7ZohmY6
494,494,[399],200.0,Inner+r=200+d=Pqo2UJYEl4x+uid=BFKVnPae7sO_IkJjkmG1hB,399,Inner+r=200+d=Pqo2UJYEl4x+uid=BFKVnPae7sO_IkJjkmG1hB
495,495,[400],200.0,Inner+r=200+d=KujLih9CpeC+uid=_EMAhtM2OjkU02U5GSd6l,400,Inner+r=200+d=KujLih9CpeC+uid=_EMAhtM2OjkU02U5GSd6l
496,496,[400],200.0,Inner+r=200+d=BeWpqhEaTD5+uid=CUnrqW4UHNAr08qh8uY10N,400,Inner+r=200+d=BeWpqhEaTD5+uid=CUnrqW4UHNAr08qh8uY10N
497,497,[436],200.0,Inner+r=200+d=Na8XRFvyWWi+uid=CGYBlND5P7BYl3j7cJFInN,436,Inner+r=200+d=Na8XRFvyWWi+uid=CGYBlND5P7BYl3j7cJFInN
499,499,[464],200.0,Inner+r=200+d=Na8XRFvyWWi+uid=SgTfqwJC8hPjsriS4mwL5,464,Inner+r=200+d=Na8XRFvyWWi+uid=SgTfqwJC8hPjsriS4mwL5
501,501,[438],200.0,Inner+r=200+d=O_yTXIyoOqw+uid=DMiOvR0KB59UztUJoLJ7TJ,438,Inner+r=200+d=O_yTXIyoOqw+uid=DMiOvR0KB59UztUJoLJ7TJ
502,502,[438],200.0,Inner+r=200+d=O_yTXIyoOqw+uid=CFJXHUv56ZXL-tMmFTRh6z,438,Inner+r=200+d=O_yTXIyoOqw+uid=CFJXHUv56ZXL-tMmFTRh6z
503,503,[438],200.0,Inner+r=200+d=MsVR5qFnDPh+uid=B9_wSuhhH4uQx5UPoic-o4,438,Inner+r=200+d=MsVR5qFnDPh+uid=B9_wSuhhH4uQx5UPoic-o4
505,505,[189],200.0,Inner+r=200+d=PxPoLylycO1+uid=ByC29ITuF5WJ55xuUHyTCR,189,Inner+r=200+d=PxPoLylycO1+uid=ByC29ITuF5WJ55xuUHyTCR
606,606,[470],201.0,20101,470,20101
607,607,[470],201.0,20110,470,20110
608,608,[471],201.0,20109,471,20109
609,609,[471],201.0,20107,471,20107
610,610,[471],201.0,20102,471,20102
611,611,[471],201.0,20104,471,20104
612,612,[471],201.0,20105,471,20105
613,613,[472],201.0,20106,472,20106
614,614,[472],201.0,20103,472,20103
615,615,[339],201.0,20108,339,20108
616,616,[474],201.0,20127,474,20127
617,617,[474],201.0,20129,474,20129
618,618,[474],201.0,20121,474,20121
619,619,[475],201.0,20126,475,20126
620,620,[475],201.0,20123,475,20123
621,621,[475],201.0,20130,475,20130
622,622,[475],201.0,20122,475,20122
623,623,[476],201.0,20128,476,20128
624,624,[476],201.0,20124,476,20124
625,625,[476],201.0,20125,476,20125
626,626,[477],201.0,20178,477,20178
627,627,[477],201.0,20174,477,20174
628,628,[477],201.0,20179,477,20179
629,629,[477],201.0,20171,477,20171
630,630,[477],201.0,20172,477,20172
631,631,[477],201.0,20173,477,20173
632,632,[477],201.0,20177,477,20177
633,633,[478],201.0,20176,478,20176
634,634,[478],201.0,20180,478,20180
635,635,[478],201.0,20175,478,20175
636,636,[479],201.0,20199,479,20199
637,637,[479],201.0,20191,479,20191
638,638,[479],201.0,20193,479,20193
639,639,[480],201.0,20196,480,20196
640,640,[480],201.0,20198,480,20198
641,641,[481],201.0,20111,481,20111
642,642,[481],201.0,20118,481,20118
643,643,[449],201.0,20113,449,20113
644,644,[483],201.0,20119,483,20119
645,645,[483],201.0,20120,483,20120
646,646,[483],201.0,20115,483,20115
647,647,[484],201.0,20117,484,20117
648,648,[484],201.0,20116,484,20116
649,649,[484],201.0,20112,484,20112
650,650,[484],201.0,20114,484,20114
651,651,[485],201.0,20133,485,20133
652,652,[485],201.0,20139,485,20139
653,653,[485],201.0,20146,485,20146
654,654,[485],201.0,20131,485,20131
655,655,[485],201.0,20134,485,20134
656,656,[485],201.0,20136,485,20136
657,657,[453],201.0,20137,453,20137
658,658,[453],201.0,20140,453,20140
659,659,[488],201.0,20138,488,20138
660,660,[488],201.0,20135,488,20135
661,661,[489],201.0,20164,489,20164
662,662,[489],201.0,20161,489,20161
663,663,[490],201.0,20168,490,20168
664,664,[490],201.0,20170,490,20170
665,665,[490],201.0,20162,490,20162
666,666,[456],201.0,20190,456,20190
667,667,[432],201.0,20163,432,20163
668,668,[493],201.0,20166,493,20166
669,669,[493],201.0,20169,493,20169
670,670,[493],201.0,20165,493,20165
671,671,[493],201.0,20167,493,20167
672,672,[494],201.0,20186,494,20186
673,673,[494],201.0,20183,494,20183
674,674,[495],201.0,20189,495,20189
675,675,[495],201.0,20187,495,20187
676,676,[495],201.0,20181,495,20181
677,677,[495],201.0,20182,495,20182
678,678,[495],201.0,20185,495,20185
679,679,[496],201.0,20184,496,20184
680,680,[496],201.0,20188,496,20188
681,681,[497],201.0,20132,497,20132
682,682,[497],201.0,20144,497,20144
683,683,[497],201.0,20141,497,20141
684,684,[436],201.0,20148,436,20148
685,685,[499],201.0,20149,499,20149
686,686,[499],201.0,20150,499,20150
687,687,[499],201.0,20142,499,20142
688,688,[499],201.0,20145,499,20145
689,689,[499],201.0,20147,499,20147
690,690,[464],201.0,20143,464,20143
691,691,[501],201.0,20158,501,20158
692,692,[501],201.0,20155,501,20155
693,693,[501],201.0,20151,501,20151
694,694,[502],201.0,20154,502,20154
695,695,[502],201.0,20159,502,20159
696,696,[502],201.0,20152,502,20152
697,697,[502],201.0,20156,502,20156
698,698,[503],201.0,20160,503,20160
699,699,[503],201.0,20157,503,20157
700,700,[419],201.0,20153,419,20153
701,701,[505],201.0,20197,505,20197
702,702,[505],201.0,20200,505,20200
703,703,[505],201.0,20195,505,20195
704,704,[505],201.0,20192,505,20192
705,705,[505],201.0,20194,505,20194
