,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
326,326,[251],200.0,Inner+r=200+d=LTJwEiWxC_p+uid=DlOdNNINHrfaoMtvVxf17t,251,Inner+r=200+d=LTJwEiWxC_p+uid=DlOdNNINHrfaoMtvVxf17t
328,328,[252],200.0,Inner+r=200+d=ITfbjjV8dbD+uid=8WT5_O1HTdfkzP3QrKTXy,252,Inner+r=200+d=ITfbjjV8dbD+uid=8WT5_O1HTdfkzP3QrKTXy
329,329,[252],200.0,Inner+r=200+d=PlAi3qXGkmB+uid=B_D607VIKQn0IEF2m3Bfvz,252,Inner+r=200+d=PlAi3qXGkmB+uid=B_D607VIKQn0IEF2m3Bfvz
330,330,[226],200.0,Inner+r=200+d=Oq5YA6oz8pv+uid=DYcGT8g9qyZWJMS2JZFVD_,226,Inner+r=200+d=Oq5YA6oz8pv+uid=DYcGT8g9qyZWJMS2JZFVD_
331,331,[291],200.0,Inner+r=200+d=PfxU6oylDsV+uid=Bv6lHKT64s9c4z3XCSlH2U,291,Inner+r=200+d=PfxU6oylDsV+uid=Bv6lHKT64s9c4z3XCSlH2U
332,332,[291],200.0,Inner+r=200+d=Oq5YA6oz8pv+uid=Mu-qwvJoODI7CNhWC8udw,291,Inner+r=200+d=Oq5YA6oz8pv+uid=Mu-qwvJoODI7CNhWC8udw
333,333,[226],200.0,Inner+r=200+d=M0Eqw4mWE6H+uid=BmU8O3j6CfomR-wVQ7a9Ck,226,Inner+r=200+d=M0Eqw4mWE6H+uid=BmU8O3j6CfomR-wVQ7a9Ck
334,334,[226],200.0,Inner+r=200+d=MCztOcPzWP7+uid=SkfAGMJ1X7UTjLb3JEMIB,226,Inner+r=200+d=MCztOcPzWP7+uid=SkfAGMJ1X7UTjLb3JEMIB
336,336,[258],200.0,Inner+r=200+d=MSwl0-hOBop+uid=D4H1yAI53FmfmN3IT1nciH,258,Inner+r=200+d=MSwl0-hOBop+uid=D4H1yAI53FmfmN3IT1nciH
338,338,[259],200.0,Inner+r=200+d=M0Eqw4mWE6H+uid=D80m2t_NLPHrZOFy--oByg,259,Inner+r=200+d=M0Eqw4mWE6H+uid=D80m2t_NLPHrZOFy--oByg
339,339,[259],200.0,Inner+r=200+d=Ef1R_HC6JYh+uid=CzEq1vu9xVovl37fSVnRM9,259,Inner+r=200+d=Ef1R_HC6JYh+uid=CzEq1vu9xVovl37fSVnRM9
340,340,[227],200.0,Inner+r=200+d=Oq5YA6oz8pv+uid=CCYs3FVrKj5OxMJ3tUgec2,227,Inner+r=200+d=Oq5YA6oz8pv+uid=CCYs3FVrKj5OxMJ3tUgec2
341,341,[210],200.0,Inner+r=200+d=NR1nzyluUe1+uid=BBETKaYSY_3ZCTEe0On2VP,210,Inner+r=200+d=NR1nzyluUe1+uid=BBETKaYSY_3ZCTEe0On2VP
345,345,[192],200.0,Inner+r=200+d=MBG8zyJ9lOQ+uid=CPMySDv-REDmD8R_o_ixuq,192,Inner+r=200+d=MBG8zyJ9lOQ+uid=CPMySDv-REDmD8R_o_ixuq
446,446,[305],201.0,20154,305,20154
447,447,[305],201.0,20155,305,20155
448,448,[305],201.0,20101,305,20101
449,449,[305],201.0,20107,305,20107
450,450,[305],201.0,20150,305,20150
451,451,[267],201.0,20112,267,20112
452,452,[267],201.0,20190,267,20190
453,453,[308],201.0,20115,308,20115
454,454,[308],201.0,20129,308,20129
455,455,[308],201.0,20124,308,20124
456,456,[309],201.0,20102,309,20102
457,457,[309],201.0,20179,309,20179
458,458,[309],201.0,20110,309,20110
459,459,[216],201.0,20120,216,20120
460,460,[311],201.0,20123,311,20123
461,461,[311],201.0,20136,311,20136
462,462,[312],201.0,20195,312,20195
463,463,[312],201.0,20193,312,20193
464,464,[312],201.0,20137,312,20137
465,465,[312],201.0,20167,312,20167
466,466,[312],201.0,20169,312,20169
467,467,[216],201.0,20148,216,20148
468,468,[314],201.0,20176,314,20176
469,469,[314],201.0,20121,314,20121
470,470,[315],201.0,20191,315,20191
471,471,[315],201.0,20149,315,20149
472,472,[316],201.0,20151,316,20151
473,473,[316],201.0,20187,316,20187
474,474,[218],201.0,20153,218,20153
475,475,[218],201.0,20189,218,20189
476,476,[319],201.0,20147,319,20147
477,477,[319],201.0,20185,319,20185
478,478,[319],201.0,20108,319,20108
479,479,[207],201.0,20113,207,20113
480,480,[221],201.0,20117,221,20117
481,481,[322],201.0,20183,322,20183
482,482,[322],201.0,20130,322,20130
483,483,[222],201.0,20135,222,20135
484,484,[324],201.0,20138,324,20138
485,485,[324],201.0,20145,324,20145
486,486,[325],201.0,20143,325,20143
487,487,[325],201.0,20186,325,20186
488,488,[325],201.0,20162,325,20162
489,489,[326],201.0,20177,326,20177
490,490,[326],201.0,20163,326,20163
491,491,[251],201.0,20173,251,20173
492,492,[328],201.0,20170,328,20170
493,493,[328],201.0,20139,328,20139
494,494,[329],201.0,20178,329,20178
495,495,[329],201.0,20158,329,20158
496,496,[329],201.0,20140,329,20140
497,497,[329],201.0,20157,329,20157
498,498,[330],201.0,20175,330,20175
499,499,[330],201.0,20134,330,20134
500,500,[330],201.0,20103,330,20103
501,501,[330],201.0,20125,330,20125
502,502,[330],201.0,20131,330,20131
503,503,[330],201.0,20165,330,20165
504,504,[330],201.0,20105,330,20105
505,505,[331],201.0,20142,331,20142
506,506,[331],201.0,20159,331,20159
507,507,[331],201.0,20111,331,20111
508,508,[331],201.0,20119,331,20119
509,509,[331],201.0,20132,331,20132
510,510,[331],201.0,20152,331,20152
511,511,[332],201.0,20188,332,20188
512,512,[332],201.0,20126,332,20126
513,513,[332],201.0,20174,332,20174
514,514,[333],201.0,20128,333,20128
515,515,[333],201.0,20182,333,20182
516,516,[334],201.0,20199,334,20199
517,517,[334],201.0,20133,334,20133
518,518,[226],201.0,20184,226,20184
519,519,[336],201.0,20161,336,20161
520,520,[336],201.0,20194,336,20194
521,521,[336],201.0,20104,336,20104
522,522,[336],201.0,20118,336,20118
523,523,[336],201.0,20171,336,20171
524,524,[258],201.0,20168,258,20168
525,525,[338],201.0,20146,338,20146
526,526,[338],201.0,20122,338,20122
527,527,[338],201.0,20114,338,20114
528,528,[339],201.0,20166,339,20166
529,529,[339],201.0,20197,339,20197
530,530,[339],201.0,20116,339,20116
531,531,[339],201.0,20127,339,20127
532,532,[339],201.0,20164,339,20164
533,533,[339],201.0,20192,339,20192
534,534,[339],201.0,20196,339,20196
535,535,[340],201.0,20181,340,20181
536,536,[340],201.0,20180,340,20180
537,537,[341],201.0,20144,341,20144
538,538,[341],201.0,20160,341,20160
539,539,[202],201.0,20109,202,20109
540,540,[212],201.0,20198,212,20198
541,541,[212],201.0,20200,212,20200
542,542,[345],201.0,20172,345,20172
543,543,[345],201.0,20106,345,20106
544,544,[345],201.0,20141,345,20141
545,545,[345],201.0,20156,345,20156
