,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
0,0,[none],0.0,Root,0,Root
102,102,[0],101.0,Inner+r=101+d=PfjVIUoxG62+uid=DPps8-U-bQk9uHhy0zaxpF,0,Inner+r=101+d=PfjVIUoxG62+uid=DPps8-U-bQk9uHhy0zaxpF
196,196,[102],148.0,Inner+r=148+d=P4YVY6OIchR+uid=7tC2dZlMdrzjZQx8YYQyf,102,Inner+r=148+d=P4YVY6OIchR+uid=7tC2dZlMdrzjZQx8YYQyf
198,198,[196],149.0,Inner+r=149+d=P69BOH5XZ03+uid=DAKCPsYL2tznMnATN-udHI,196,Inner+r=149+d=P69BOH5XZ03+uid=DAKCPsYL2tznMnATN-udHI
201,201,[198],150.0,Inner+r=150+d=PgzryGLrNil+uid=8WT5_O1HTdfkzP3QrKTXy,198,Inner+r=150+d=PgzryGLrNil+uid=8WT5_O1HTdfkzP3QrKTXy
470,470,[201],195.0,Inner+r=195+d=L9_GenmgT5A+uid=CKcBA_AWjpaaRfQZyw-0vI,201,Inner+r=195+d=L9_GenmgT5A+uid=CKcBA_AWjpaaRfQZyw-0vI
474,474,[102],196.0,Inner+r=196+d=PbB2RMYxq72+uid=Cv2-nSfr0OBVAfxvQ9Bh95,102,Inner+r=196+d=PbB2RMYxq72+uid=Cv2-nSfr0OBVAfxvQ9Bh95
481,481,[474],197.0,Inner+r=197+d=P3ZXr2GNQVL+uid=C2fRU9OZ2rPPTfyaV6lGYC,474,Inner+r=197+d=P3ZXr2GNQVL+uid=C2fRU9OZ2rPPTfyaV6lGYC
483,483,[474],197.0,Inner+r=197+d=NAyY3NyTN0V+uid=C4N42CkcvjhvESz9A3tdus,474,Inner+r=197+d=NAyY3NyTN0V+uid=C4N42CkcvjhvESz9A3tdus
485,485,[201],197.0,Inner+r=197+d=P0aiA2-gBJ9+uid=C8N38TUC5QVkLRXNO7jBQJ,201,Inner+r=197+d=P0aiA2-gBJ9+uid=C8N38TUC5QVkLRXNO7jBQJ
488,488,[201],197.0,Inner+r=197+d=LVSCdmjmtZ1+uid=DLjLS_2V89oCfVs5Io5orT,201,Inner+r=197+d=LVSCdmjmtZ1+uid=DLjLS_2V89oCfVs5Io5orT
489,489,[198],197.0,Inner+r=197+d=O5Ug-BRNvk4+uid=3hFUGg1u4BQWF0j-V2a2R,198,Inner+r=197+d=O5Ug-BRNvk4+uid=3hFUGg1u4BQWF0j-V2a2R
490,490,[196],197.0,Inner+r=197+d=PZJatcq2YEj+uid=ChSWL1j5PSBWhgMrgx_9_-,196,Inner+r=197+d=PZJatcq2YEj+uid=ChSWL1j5PSBWhgMrgx_9_-
491,491,[481],198.0,Inner+r=198+d=N5XJottUqhH+uid=CcfUmKj3bch1ZCdANpiPZo,481,Inner+r=198+d=N5XJottUqhH+uid=CcfUmKj3bch1ZCdANpiPZo
492,492,[481],198.0,Inner+r=198+d=ObRadv8gCBk+uid=VwM3VmDZATHb7tu28heXe,481,Inner+r=198+d=ObRadv8gCBk+uid=VwM3VmDZATHb7tu28heXe
494,494,[481],198.0,Inner+r=198+d=MAiK2tWMnq5+uid=BuZxaYHoMFljZGn6v1nNEA,481,Inner+r=198+d=MAiK2tWMnq5+uid=BuZxaYHoMFljZGn6v1nNEA
501,501,[485],198.0,Inner+r=198+d=Jyag0nXg9d1+uid=BhU69xy2kVwUKjBdUhSABG,485,Inner+r=198+d=Jyag0nXg9d1+uid=BhU69xy2kVwUKjBdUhSABG
504,504,[470],198.0,Inner+r=198+d=OUHY3Cxyn3a+uid=j7HWXlhWjLnG1_1WBngOH,470,Inner+r=198+d=OUHY3Cxyn3a+uid=j7HWXlhWjLnG1_1WBngOH
505,505,[488],198.0,Inner+r=198+d=HIf8TMKuRO6+uid=Bn2AcCcJFVJtVIBSthuVr-,488,Inner+r=198+d=HIf8TMKuRO6+uid=Bn2AcCcJFVJtVIBSthuVr-
512,512,[491],199.0,Inner+r=199+d=JCk6uKrbaWC+uid=CnRbpt6u7Rm7psrEroLS_v,491,Inner+r=199+d=JCk6uKrbaWC+uid=CnRbpt6u7Rm7psrEroLS_v
519,519,[481],199.0,Inner+r=199+d=P775uNMxa-U+uid=BlsYT3btPzC-dG6-vNfoCi,481,Inner+r=199+d=P775uNMxa-U+uid=BlsYT3btPzC-dG6-vNfoCi
525,525,[474],199.0,Inner+r=199+d=KljfmI4koe1+uid=BMeMerT9JCBjQvIrriDOpK,474,Inner+r=199+d=KljfmI4koe1+uid=BMeMerT9JCBjQvIrriDOpK
