,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
337,337,[221],200.0,Inner+r=200+d=GFbct7wzqkf+uid=D80m2t_NLPHrZOFy--oByg,221,Inner+r=200+d=GFbct7wzqkf+uid=D80m2t_NLPHrZOFy--oByg
338,338,[238],200.0,Inner+r=200+d=EOjUNs3bdP6+uid=yJXjr6zkdBkmG86aUi4Kx,238,Inner+r=200+d=EOjUNs3bdP6+uid=yJXjr6zkdBkmG86aUi4Kx
341,341,[211],200.0,Inner+r=200+d=JDMBt_O4737+uid=Bw0H66tztgYuTUrYYjWmPV,211,Inner+r=200+d=JDMBt_O4737+uid=Bw0H66tztgYuTUrYYjWmPV
342,342,[270],200.0,Inner+r=200+d=PmRnPwAvryg+uid=H4w8RBWKHSJQ-wlpwU26b,270,Inner+r=200+d=PmRnPwAvryg+uid=H4w8RBWKHSJQ-wlpwU26b
343,343,[270],200.0,Inner+r=200+d=qDJMAgX88a+uid=zUILcitbBxCX-OhhI53K6,270,Inner+r=200+d=qDJMAgX88a+uid=zUILcitbBxCX-OhhI53K6
344,344,[223],200.0,Inner+r=200+d=KNaG6Ul1eva+uid=DHYzCvojxLJyf1L6mhF1Ef,223,Inner+r=200+d=KNaG6Ul1eva+uid=DHYzCvojxLJyf1L6mhF1Ef
346,346,[223],200.0,Inner+r=200+d=NNOBiwqGOlY+uid=CJwI4caaNumowDVL5abR78,223,Inner+r=200+d=NNOBiwqGOlY+uid=CJwI4caaNumowDVL5abR78
348,348,[245],200.0,Inner+r=200+d=HO6opOA0u1l+uid=DYEMP2uCliqI8Db77875IV,245,Inner+r=200+d=HO6opOA0u1l+uid=DYEMP2uCliqI8Db77875IV
349,349,[224],200.0,Inner+r=200+d=JFKBQpwv3ad+uid=pYGWY8jVit7XSje6B1Xkw,224,Inner+r=200+d=JFKBQpwv3ad+uid=pYGWY8jVit7XSje6B1Xkw
350,350,[247],200.0,Inner+r=200+d=EXyUFLDC-0c+uid=B_D607VIKQn0IEF2m3Bfvz,247,Inner+r=200+d=EXyUFLDC-0c+uid=B_D607VIKQn0IEF2m3Bfvz
354,354,[316],200.0,Inner+r=200+d=GnuGHvSthfA+uid=CiskmrRxIvqv6tO-0A_f6u,316,Inner+r=200+d=GnuGHvSthfA+uid=CiskmrRxIvqv6tO-0A_f6u
355,355,[316],200.0,Inner+r=200+d=MWtr3y4A_uX+uid=COZeTP0KQQ2v8R3JG2o86S,316,Inner+r=200+d=MWtr3y4A_uX+uid=COZeTP0KQQ2v8R3JG2o86S
356,356,[225],200.0,Inner+r=200+d=D_63VB0F4ey+uid=CcJbLb9rrWc0I-ltA46d6B,225,Inner+r=200+d=D_63VB0F4ey+uid=CcJbLb9rrWc0I-ltA46d6B
357,357,[225],200.0,Inner+r=200+d=H7OHnhu6N0v+uid=SkfAGMJ1X7UTjLb3JEMIB,225,Inner+r=200+d=H7OHnhu6N0v+uid=SkfAGMJ1X7UTjLb3JEMIB
359,359,[225],200.0,Inner+r=200+d=NV6eTtAcXcM+uid=B9_wSuhhH4uQx5UPoic-o4,225,Inner+r=200+d=NV6eTtAcXcM+uid=B9_wSuhhH4uQx5UPoic-o4
360,360,[214],200.0,Inner+r=200+d=GnuGHvSthfA+uid=CzEq1vu9xVovl37fSVnRM9,214,Inner+r=200+d=GnuGHvSthfA+uid=CzEq1vu9xVovl37fSVnRM9
361,361,[215],200.0,Inner+r=200+d=FsEKAn2xBEK+uid=Mu-qwvJoODI7CNhWC8udw,215,Inner+r=200+d=FsEKAn2xBEK+uid=Mu-qwvJoODI7CNhWC8udw
362,362,[287],200.0,Inner+r=200+d=NNOBiwqGOlY+uid=IfuF7iA4YCyBqmFoKRStT,287,Inner+r=200+d=NNOBiwqGOlY+uid=IfuF7iA4YCyBqmFoKRStT
363,363,[287],200.0,Inner+r=200+d=Gu4rMGzXjlz+uid=C8k31-Bk16L3IygMPh32-R,287,Inner+r=200+d=Gu4rMGzXjlz+uid=C8k31-Bk16L3IygMPh32-R
466,466,[327],201.0,20144,327,20144
467,467,[327],201.0,20101,327,20101
468,468,[328],201.0,20184,328,20184
469,469,[328],201.0,20133,328,20133
470,470,[328],201.0,20159,328,20159
471,471,[260],201.0,20103,260,20103
472,472,[260],201.0,20156,260,20156
473,473,[331],201.0,20118,331,20118
474,474,[331],201.0,20102,331,20102
475,475,[203],201.0,20135,203,20135
476,476,[333],201.0,20200,333,20200
477,477,[333],201.0,20104,333,20104
478,478,[333],201.0,20138,333,20138
479,479,[333],201.0,20161,333,20161
480,480,[333],201.0,20186,333,20186
481,481,[333],201.0,20195,333,20195
482,482,[334],201.0,20182,334,20182
483,483,[334],201.0,20105,334,20105
484,484,[334],201.0,20126,334,20126
485,485,[335],201.0,20163,335,20163
486,486,[335],201.0,20109,335,20109
487,487,[335],201.0,20129,335,20129
488,488,[335],201.0,20132,335,20132
489,489,[335],201.0,20141,335,20141
490,490,[335],201.0,20152,335,20152
491,491,[264],201.0,20130,264,20130
492,492,[337],201.0,20158,337,20158
493,493,[337],201.0,20153,337,20153
494,494,[337],201.0,20112,337,20112
495,495,[338],201.0,20191,338,20191
496,496,[338],201.0,20137,338,20137
497,497,[338],201.0,20183,338,20183
498,498,[238],201.0,20171,238,20171
499,499,[221],201.0,20198,221,20198
500,500,[341],201.0,20199,341,20199
501,501,[341],201.0,20149,341,20149
502,502,[341],201.0,20128,341,20128
503,503,[341],201.0,20146,341,20146
504,504,[341],201.0,20139,341,20139
505,505,[341],201.0,20143,341,20143
506,506,[342],201.0,20194,342,20194
507,507,[342],201.0,20106,342,20106
508,508,[343],201.0,20165,343,20165
509,509,[343],201.0,20175,343,20175
510,510,[343],201.0,20107,343,20107
511,511,[343],201.0,20125,343,20125
512,512,[343],201.0,20140,343,20140
513,513,[343],201.0,20151,343,20151
514,514,[343],201.0,20110,343,20110
515,515,[344],201.0,20192,344,20192
516,516,[344],201.0,20187,344,20187
517,517,[344],201.0,20114,344,20114
518,518,[223],201.0,20142,223,20142
519,519,[346],201.0,20178,346,20178
520,520,[346],201.0,20150,346,20150
521,521,[245],201.0,20115,245,20115
522,522,[348],201.0,20179,348,20179
523,523,[348],201.0,20197,348,20197
524,524,[348],201.0,20168,348,20168
525,525,[348],201.0,20176,348,20176
526,526,[349],201.0,20121,349,20121
527,527,[349],201.0,20116,349,20116
528,528,[350],201.0,20160,350,20160
529,529,[350],201.0,20136,350,20136
530,530,[247],201.0,20177,247,20177
531,531,[224],201.0,20193,224,20193
532,532,[280],201.0,20108,280,20108
533,533,[354],201.0,20145,354,20145
534,534,[354],201.0,20172,354,20172
535,535,[354],201.0,20111,354,20111
536,536,[354],201.0,20134,354,20134
537,537,[354],201.0,20131,354,20131
538,538,[354],201.0,20164,354,20164
539,539,[355],201.0,20185,355,20185
540,540,[355],201.0,20155,355,20155
541,541,[355],201.0,20119,355,20119
542,542,[355],201.0,20120,355,20120
543,543,[355],201.0,20154,355,20154
544,544,[356],201.0,20181,356,20181
545,545,[356],201.0,20122,356,20122
546,546,[357],201.0,20173,357,20173
547,547,[357],201.0,20123,357,20123
548,548,[357],201.0,20147,357,20147
549,549,[225],201.0,20180,225,20180
550,550,[359],201.0,20188,359,20188
551,551,[359],201.0,20189,359,20189
552,552,[360],201.0,20174,360,20174
553,553,[360],201.0,20190,360,20190
554,554,[360],201.0,20113,360,20113
555,555,[360],201.0,20127,360,20127
556,556,[360],201.0,20169,360,20169
557,557,[361],201.0,20170,361,20170
558,558,[361],201.0,20117,361,20117
559,559,[361],201.0,20124,361,20124
560,560,[362],201.0,20196,362,20196
561,561,[362],201.0,20157,362,20157
562,562,[363],201.0,20162,363,20162
563,563,[363],201.0,20167,363,20167
564,564,[201],201.0,20166,201,20166
565,565,[196],201.0,20148,196,20148
