,notebook,replicate,treatment,first rank,population size estimate at first rank,population size upper bound at first rank,population size lower bound at first rank,second rank,population size estimate at second rank,population size upper bound at second rank,population size lower bound at second rank,nonoverlapping CI,Mann-Whitney p,Mann-Whitney significant at alpha = 0.05,Mann-Whitney significant at alpha = 0.01
0,ne-inference,9,selection-pressure,33,19.566956317215947,33.42976028221392,9.383116114129452,100,65.25241238083689,111.48246402575496,31.291068072643746,False,0.0009776700553420473,True,True
1,ne-inference,9,selection-pressure,33,19.566956317215947,33.42976028221392,9.383116114129452,166,12.890053318236733,22.0224027420388,6.181281597481677,False,0.7439876604830042,False,False
2,ne-inference,9,selection-pressure,100,65.25241238083689,111.48246402575496,31.291068072643746,33,19.566956317215947,33.42976028221392,9.383116114129452,False,0.0009776700553420473,True,True
3,ne-inference,9,selection-pressure,100,65.25241238083689,111.48246402575496,31.291068072643746,166,12.890053318236733,22.0224027420388,6.181281597481677,True,0.0002906969106307119,True,True
4,ne-inference,9,selection-pressure,166,12.890053318236733,22.0224027420388,6.181281597481677,33,19.566956317215947,33.42976028221392,9.383116114129452,False,0.7439876604830042,False,False
5,ne-inference,9,selection-pressure,166,12.890053318236733,22.0224027420388,6.181281597481677,100,65.25241238083689,111.48246402575496,31.291068072643746,True,0.0002906969106307119,True,True
