,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
0,0,[none],0.0,Root,0,Root
191,191,[0],190.0,Inner+r=190+d=P8FCBrRYIUq+uid=CQZwTDZdYLbkbj25XUNQso,0,Inner+r=190+d=P8FCBrRYIUq+uid=CQZwTDZdYLbkbj25XUNQso
196,196,[191],193.0,Inner+r=193+d=P8N9Tjo_CKE+uid=Dknfa7gDr1BlE2v2KHWP9N,191,Inner+r=193+d=P8N9Tjo_CKE+uid=Dknfa7gDr1BlE2v2KHWP9N
198,198,[196],194.0,Inner+r=194+d=P7JgdcZw8EF+uid=DuG4zEcDWKJ-uhqdOmGlnj,196,Inner+r=194+d=P7JgdcZw8EF+uid=DuG4zEcDWKJ-uhqdOmGlnj
199,199,[196],194.0,Inner+r=194+d=O52oBHf1iVi+uid=BgkAdykjxOXYOSTwX1x7mq,196,Inner+r=194+d=O52oBHf1iVi+uid=BgkAdykjxOXYOSTwX1x7mq
202,202,[198],195.0,Inner+r=195+d=NMG3de-7TA3+uid=5yXqxuz54D6OcxLKvv1MQ,198,Inner+r=195+d=NMG3de-7TA3+uid=5yXqxuz54D6OcxLKvv1MQ
203,203,[198],195.0,Inner+r=195+d=PxliI1z79mu+uid=BeYnnb4J7dWqUxn0eC_jpK,198,Inner+r=195+d=PxliI1z79mu+uid=BeYnnb4J7dWqUxn0eC_jpK
204,204,[198],195.0,Inner+r=195+d=Oz7nzlDJ3Wr+uid=D4H1yAI53FmfmN3IT1nciH,198,Inner+r=195+d=Oz7nzlDJ3Wr+uid=D4H1yAI53FmfmN3IT1nciH
210,210,[202],196.0,Inner+r=196+d=PKrXKNoV7IY+uid=Cv2-nSfr0OBVAfxvQ9Bh95,202,Inner+r=196+d=PKrXKNoV7IY+uid=Cv2-nSfr0OBVAfxvQ9Bh95
211,211,[202],196.0,Inner+r=196+d=O1K96e6AoKt+uid=Da5yCyzwP9Idx6S-7KhOvK,202,Inner+r=196+d=O1K96e6AoKt+uid=Da5yCyzwP9Idx6S-7KhOvK
216,216,[203],196.0,Inner+r=196+d=PXUlJU86AGW+uid=DsnAw5_Uk802ruW3XCPOg,203,Inner+r=196+d=PXUlJU86AGW+uid=DsnAw5_Uk802ruW3XCPOg
219,219,[204],196.0,Inner+r=196+d=PXUlJU86AGW+uid=RV8izv6-eL_etwK7l3WAB,204,Inner+r=196+d=PXUlJU86AGW+uid=RV8izv6-eL_etwK7l3WAB
224,224,[196],196.0,Inner+r=196+d=PXUlJU86AGW+uid=CZ0Candiorpexd8sf8rTiI,196,Inner+r=196+d=PXUlJU86AGW+uid=CZ0Candiorpexd8sf8rTiI
226,226,[210],197.0,Inner+r=197+d=PZoFkYPIMQY+uid=C2fRU9OZ2rPPTfyaV6lGYC,210,Inner+r=197+d=PZoFkYPIMQY+uid=C2fRU9OZ2rPPTfyaV6lGYC
227,227,[210],197.0,Inner+r=197+d=O5Og_5FzFRg+uid=Cl8DWmv-VbMatAyfQuTIH,210,Inner+r=197+d=O5Og_5FzFRg+uid=Cl8DWmv-VbMatAyfQuTIH
231,231,[203],197.0,Inner+r=197+d=P4NnHvPS5Jn+uid=BHFYp-S6RImKkXKgUeOyXl,203,Inner+r=197+d=P4NnHvPS5Jn+uid=BHFYp-S6RImKkXKgUeOyXl
232,232,[203],197.0,Inner+r=197+d=P4NnHvPS5Jn+uid=C8Lp_1py9mAEwAFQgrJlRC,203,Inner+r=197+d=P4NnHvPS5Jn+uid=C8Lp_1py9mAEwAFQgrJlRC
234,234,[216],197.0,Inner+r=197+d=P4NnHvPS5Jn+uid=CGYBlND5P7BYl3j7cJFInN,216,Inner+r=197+d=P4NnHvPS5Jn+uid=CGYBlND5P7BYl3j7cJFInN
235,235,[216],197.0,Inner+r=197+d=N7bSuxbabG3+uid=BQDEjh_BR6eBlqjYReyOnX,216,Inner+r=197+d=N7bSuxbabG3+uid=BQDEjh_BR6eBlqjYReyOnX
239,239,[219],197.0,Inner+r=197+d=PkpJZe9gD6p+uid=_ZMUMvuqsl_zVjA9-Ibiq,219,Inner+r=197+d=PkpJZe9gD6p+uid=_ZMUMvuqsl_zVjA9-Ibiq
249,249,[226],198.0,Inner+r=198+d=MPqAVotRbqm+uid=sQAuVNOQedUKpXTXV2Fdd,226,Inner+r=198+d=MPqAVotRbqm+uid=sQAuVNOQedUKpXTXV2Fdd
257,257,[231],198.0,Inner+r=198+d=OaVtIf1rG7y+uid=BW4KJGZj9CO4oPQoNOB1HX,231,Inner+r=198+d=OaVtIf1rG7y+uid=BW4KJGZj9CO4oPQoNOB1HX
260,260,[232],198.0,Inner+r=198+d=OaVtIf1rG7y+uid=COZeTP0KQQ2v8R3JG2o86S,232,Inner+r=198+d=OaVtIf1rG7y+uid=COZeTP0KQQ2v8R3JG2o86S
270,270,[204],198.0,Inner+r=198+d=MPqAVotRbqm+uid=9sYoo7J9vv9nZMg5x7156,204,Inner+r=198+d=MPqAVotRbqm+uid=9sYoo7J9vv9nZMg5x7156
281,281,[226],199.0,Inner+r=199+d=KHFp-6dVMKm+uid=CnRbpt6u7Rm7psrEroLS_v,226,Inner+r=199+d=KHFp-6dVMKm+uid=CnRbpt6u7Rm7psrEroLS_v
314,314,[199],199.0,Inner+r=199+d=Mgce3XrkxOb+uid=DYcGT8g9qyZWJMS2JZFVD_,199,Inner+r=199+d=Mgce3XrkxOb+uid=DYcGT8g9qyZWJMS2JZFVD_
319,319,[281],200.0,Inner+r=200+d=HVK5SKFdZw8+uid=4LyHkpXt3APjsLTRGdStc,281,Inner+r=200+d=HVK5SKFdZw8+uid=4LyHkpXt3APjsLTRGdStc
320,320,[281],200.0,Inner+r=200+d=N5bTDMNAeyb+uid=Z3i3toOIARUFTu8fO1Waf,281,Inner+r=200+d=N5bTDMNAeyb+uid=Z3i3toOIARUFTu8fO1Waf
321,321,[249],200.0,Inner+r=200+d=N5bTDMNAeyb+uid=DB5kFalfLuVU-mlhFF8h6U,249,Inner+r=200+d=N5bTDMNAeyb+uid=DB5kFalfLuVU-mlhFF8h6U
