,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
616,616,[599],197.0,Inner+r=197+d=Pd1AuBP6F-P+uid=BeYnnb4J7dWqUxn0eC_jpK,599,Inner+r=197+d=Pd1AuBP6F-P+uid=BeYnnb4J7dWqUxn0eC_jpK
620,620,[572],197.0,Inner+r=197+d=KeCZggywgon+uid=C9EpbN4bSpYLjn35uZIUno,572,Inner+r=197+d=KeCZggywgon+uid=C9EpbN4bSpYLjn35uZIUno
623,623,[481],197.0,Inner+r=197+d=PnJp9wqg9ai+uid=KW0yQy13YEDxUZxZta7yc,481,Inner+r=197+d=PnJp9wqg9ai+uid=KW0yQy13YEDxUZxZta7yc
632,632,[525],197.0,Inner+r=197+d=PgK2fpR2669+uid=BqOTLrb1PQs53wltAOQDTQ,525,Inner+r=197+d=PgK2fpR2669+uid=BqOTLrb1PQs53wltAOQDTQ
640,640,[620],198.0,Inner+r=198+d=OFhlkDGFttD+uid=y6cBpgs5J3rp3JaPUVPNt,620,Inner+r=198+d=OFhlkDGFttD+uid=y6cBpgs5J3rp3JaPUVPNt
643,643,[348],198.0,Inner+r=198+d=Nw_mOBHjK8F+uid=mQQPFiOY-BnN8LuWxtTb5,348,Inner+r=198+d=Nw_mOBHjK8F+uid=mQQPFiOY-BnN8LuWxtTb5
645,645,[623],198.0,Inner+r=198+d=MeKhYdteuP4+uid=MYH_ppNXa-JEnvUcefOhX,623,Inner+r=198+d=MeKhYdteuP4+uid=MYH_ppNXa-JEnvUcefOhX
649,649,[304],198.0,Inner+r=198+d=OSTBLOVtABL+uid=MD9W1evzpSbjBoGBG8fPB,304,Inner+r=198+d=OSTBLOVtABL+uid=MD9W1evzpSbjBoGBG8fPB
650,650,[610],198.0,Inner+r=198+d=J1Kn1zV0lkV+uid=CCYs3FVrKj5OxMJ3tUgec2,610,Inner+r=198+d=J1Kn1zV0lkV+uid=CCYs3FVrKj5OxMJ3tUgec2
656,656,[632],198.0,Inner+r=198+d=PhtcfNFFhiX+uid=CDVtAd5DGuiR0Ob96sTAnT,632,Inner+r=198+d=PhtcfNFFhiX+uid=CDVtAd5DGuiR0Ob96sTAnT
659,659,[616],199.0,Inner+r=199+d=PjNe0S19uvf+uid=BMeMerT9JCBjQvIrriDOpK,616,Inner+r=199+d=PjNe0S19uvf+uid=BMeMerT9JCBjQvIrriDOpK
661,661,[570],199.0,Inner+r=199+d=LZIXI6CdEj9+uid=B_D607VIKQn0IEF2m3Bfvz,570,Inner+r=199+d=LZIXI6CdEj9+uid=B_D607VIKQn0IEF2m3Bfvz
662,662,[570],199.0,Inner+r=199+d=OUz9aee66ra+uid=D0ll8fTAXB-5-AvhOvNHIT,570,Inner+r=199+d=OUz9aee66ra+uid=D0ll8fTAXB-5-AvhOvNHIT
666,666,[620],199.0,Inner+r=199+d=Lwkcie1a8mk+uid=C6D_C36hdMTlEuK-omFOfn,620,Inner+r=199+d=Lwkcie1a8mk+uid=C6D_C36hdMTlEuK-omFOfn
668,668,[643],199.0,Inner+r=199+d=HaDO3Oc3uc4+uid=CHSpAzU3Ur0oECokEO47kR,643,Inner+r=199+d=HaDO3Oc3uc4+uid=CHSpAzU3Ur0oECokEO47kR
674,674,[481],199.0,Inner+r=199+d=PlIF9PRmL7o+uid=BElj_zZPYs3k0h6TelZ0Ps,481,Inner+r=199+d=PlIF9PRmL7o+uid=BElj_zZPYs3k0h6TelZ0Ps
678,678,[650],199.0,Inner+r=199+d=MwjNOILNlYL+uid=DlThrR9M_TNmQeno3Im2nT,650,Inner+r=199+d=MwjNOILNlYL+uid=DlThrR9M_TNmQeno3Im2nT
687,687,[173],199.0,Inner+r=199+d=PlIF9PRmL7o+uid=TvbZzGBIwrj5U0YXocPuv,173,Inner+r=199+d=PlIF9PRmL7o+uid=TvbZzGBIwrj5U0YXocPuv
688,688,[599],200.0,Inner+r=200+d=IuH2l9WMVd2+uid=4LyHkpXt3APjsLTRGdStc,599,Inner+r=200+d=IuH2l9WMVd2+uid=4LyHkpXt3APjsLTRGdStc
689,689,[659],200.0,Inner+r=200+d=IuH2l9WMVd2+uid=CNZLOt2Vd7a0ywXsGxS2nc,659,Inner+r=200+d=IuH2l9WMVd2+uid=CNZLOt2Vd7a0ywXsGxS2nc
691,691,[616],200.0,Inner+r=200+d=HbINyVniwQO+uid=BtP61MQCcFRifhJaQtIGra,616,Inner+r=200+d=HbINyVniwQO+uid=BtP61MQCcFRifhJaQtIGra
692,692,[661],200.0,Inner+r=200+d=P1kWB6jNFfq+uid=2vrkD6NQk7hxm7tKX92NL,661,Inner+r=200+d=P1kWB6jNFfq+uid=2vrkD6NQk7hxm7tKX92NL
694,694,[662],200.0,Inner+r=200+d=NmnAAbTzsSm+uid=CdGQfibR4SHZTNgm3u1ian,662,Inner+r=200+d=NmnAAbTzsSm+uid=CdGQfibR4SHZTNgm3u1ian
695,695,[662],200.0,Inner+r=200+d=JO_1I4jZCeE+uid=Covpd6GtIQlu4WyloFSa45,662,Inner+r=200+d=JO_1I4jZCeE+uid=Covpd6GtIQlu4WyloFSa45
696,696,[662],200.0,Inner+r=200+d=EdNNwuzsq2I+uid=DTyur7brZREtiOWEfzwzgT,662,Inner+r=200+d=EdNNwuzsq2I+uid=DTyur7brZREtiOWEfzwzgT
698,698,[640],200.0,Inner+r=200+d=NYYM2Gq7MK8+uid=Dv_nbgaLHzyYRUYCbVp-su,640,Inner+r=200+d=NYYM2Gq7MK8+uid=Dv_nbgaLHzyYRUYCbVp-su
699,699,[640],200.0,Inner+r=200+d=GnEZyHxUUJQ+uid=DTAFYw4UmoNyj6NhpmYbh3,640,Inner+r=200+d=GnEZyHxUUJQ+uid=DTAFYw4UmoNyj6NhpmYbh3
700,700,[666],200.0,Inner+r=200+d=IgOU4QDfUS8+uid=CSt1YwU9tDkcjiiWpTWL9G,666,Inner+r=200+d=IgOU4QDfUS8+uid=CSt1YwU9tDkcjiiWpTWL9G
702,702,[572],200.0,Inner+r=200+d=KV5l3Hc21DM+uid=CzEq1vu9xVovl37fSVnRM9,572,Inner+r=200+d=KV5l3Hc21DM+uid=CzEq1vu9xVovl37fSVnRM9
703,703,[668],200.0,Inner+r=200+d=LZp4L1l4rNV+uid=DC66WApSLusyKTxh6wquB8,668,Inner+r=200+d=LZp4L1l4rNV+uid=DC66WApSLusyKTxh6wquB8
704,704,[668],200.0,Inner+r=200+d=In2PFouNqTk+uid=B6-_NYfmUiQp9fSLRQu9mw,668,Inner+r=200+d=In2PFouNqTk+uid=B6-_NYfmUiQp9fSLRQu9mw
708,708,[645],200.0,Inner+r=200+d=MYEuoLvX-qg+uid=C5EmzqRy_DtHdn6cNP37z5,645,Inner+r=200+d=MYEuoLvX-qg+uid=C5EmzqRy_DtHdn6cNP37z5
709,709,[623],200.0,Inner+r=200+d=MYEuoLvX-qg+uid=DO8b32Y5tX3bLT2PhlPnGH,623,Inner+r=200+d=MYEuoLvX-qg+uid=DO8b32Y5tX3bLT2PhlPnGH
710,710,[674],200.0,Inner+r=200+d=MIw7LI2QjPo+uid=D2BaHBeHsoHFopOW7n3Jf2,674,Inner+r=200+d=MIw7LI2QjPo+uid=D2BaHBeHsoHFopOW7n3Jf2
713,713,[649],200.0,Inner+r=200+d=I2zXQs65W_A+uid=0M1Ow-dNuLs-QNK3fnlOE,649,Inner+r=200+d=I2zXQs65W_A+uid=0M1Ow-dNuLs-QNK3fnlOE
714,714,[649],200.0,Inner+r=200+d=I2zXQs65W_A+uid=D9QaMyB1mDzwmLu7-_WiwO,649,Inner+r=200+d=I2zXQs65W_A+uid=D9QaMyB1mDzwmLu7-_WiwO
715,715,[678],200.0,Inner+r=200+d=HN1pdRNVBXz+uid=hNY7mGszUB3sszheVijhV,678,Inner+r=200+d=HN1pdRNVBXz+uid=hNY7mGszUB3sszheVijhV
716,716,[678],200.0,Inner+r=200+d=HW9VJrCyPE0+uid=C-QPOOSpRVVP27N7jU5NsD,678,Inner+r=200+d=HW9VJrCyPE0+uid=C-QPOOSpRVVP27N7jU5NsD
718,718,[610],200.0,Inner+r=200+d=Ji6Pn6udsV1+uid=Bq5w_yUEtgtYifXpqmr5tA,610,Inner+r=200+d=Ji6Pn6udsV1+uid=Bq5w_yUEtgtYifXpqmr5tA
719,719,[611],200.0,Inner+r=200+d=M2t83Qj47zy+uid=DzCF24fcraVNRiCou3KLf5,611,Inner+r=200+d=M2t83Qj47zy+uid=DzCF24fcraVNRiCou3KLf5
722,722,[632],200.0,Inner+r=200+d=MJ855vFIcE2+uid=CcEb7WoorYzDzxfr2zAWmS,632,Inner+r=200+d=MJ855vFIcE2+uid=CcEb7WoorYzDzxfr2zAWmS
723,723,[656],200.0,Inner+r=200+d=N_nTHtKXFvE+uid=DB6eO-V0rD-uT4gnd8yNM0,656,Inner+r=200+d=N_nTHtKXFvE+uid=DB6eO-V0rD-uT4gnd8yNM0
724,724,[656],200.0,Inner+r=200+d=FJLsxi3ZKIp+uid=Dz_fvj1XcV8aGws6hiG-15,656,Inner+r=200+d=FJLsxi3ZKIp+uid=Dz_fvj1XcV8aGws6hiG-15
725,725,[687],200.0,Inner+r=200+d=DKdK23nZWH1+uid=DYreQ9CuulYr8AHj6tmRA7,687,Inner+r=200+d=DKdK23nZWH1+uid=DYreQ9CuulYr8AHj6tmRA7
726,726,[687],200.0,Inner+r=200+d=P0tHaV1cUGP+uid=CAgxJImGa6WCxYNrj09ZyM,687,Inner+r=200+d=P0tHaV1cUGP+uid=CAgxJImGa6WCxYNrj09ZyM
827,827,[688],201.0,20101,688,20101
828,828,[688],201.0,20108,688,20108
829,829,[689],201.0,20110,689,20110
830,830,[689],201.0,20109,689,20109
831,831,[689],201.0,20102,689,20102
832,832,[689],201.0,20103,689,20103
833,833,[689],201.0,20107,689,20107
834,834,[659],201.0,20106,659,20106
835,835,[691],201.0,20105,691,20105
836,836,[691],201.0,20104,691,20104
837,837,[692],201.0,20117,692,20117
838,838,[692],201.0,20115,692,20115
839,839,[661],201.0,20116,661,20116
840,840,[694],201.0,20199,694,20199
841,841,[694],201.0,20200,694,20200
842,842,[694],201.0,20191,694,20191
843,843,[694],201.0,20195,694,20195
844,844,[694],201.0,20198,694,20198
845,845,[695],201.0,20192,695,20192
846,846,[695],201.0,20197,695,20197
847,847,[695],201.0,20196,695,20196
848,848,[696],201.0,20194,696,20194
849,849,[696],201.0,20193,696,20193
850,850,[212],201.0,20113,212,20113
851,851,[698],201.0,20120,698,20120
852,852,[698],201.0,20111,698,20111
853,853,[699],201.0,20135,699,20135
854,854,[699],201.0,20118,699,20118
855,855,[699],201.0,20132,699,20132
856,856,[699],201.0,20133,699,20133
857,857,[700],201.0,20138,700,20138
858,858,[700],201.0,20134,700,20134
859,859,[666],201.0,20137,666,20137
860,860,[702],201.0,20114,702,20114
861,861,[702],201.0,20131,702,20131
862,862,[702],201.0,20112,702,20112
863,863,[702],201.0,20119,702,20119
864,864,[703],201.0,20144,703,20144
865,865,[703],201.0,20147,703,20147
866,866,[703],201.0,20141,703,20141
867,867,[703],201.0,20143,703,20143
868,868,[703],201.0,20145,703,20145
869,869,[704],201.0,20148,704,20148
870,870,[704],201.0,20150,704,20150
871,871,[704],201.0,20142,704,20142
872,872,[643],201.0,20146,643,20146
873,873,[623],201.0,20161,623,20161
874,874,[645],201.0,20162,645,20162
875,875,[708],201.0,20163,708,20163
876,876,[708],201.0,20164,708,20164
877,877,[708],201.0,20165,708,20165
878,878,[708],201.0,20169,708,20169
879,879,[708],201.0,20167,708,20167
880,880,[709],201.0,20168,709,20168
881,881,[709],201.0,20170,709,20170
882,882,[709],201.0,20166,709,20166
883,883,[710],201.0,20174,710,20174
884,884,[710],201.0,20179,710,20179
885,885,[710],201.0,20177,710,20177
886,886,[674],201.0,20183,674,20183
887,887,[470],201.0,20185,470,20185
888,888,[713],201.0,20188,713,20188
889,889,[713],201.0,20181,713,20181
890,890,[713],201.0,20182,713,20182
891,891,[713],201.0,20186,713,20186
892,892,[714],201.0,20184,714,20184
893,893,[714],201.0,20190,714,20190
894,894,[714],201.0,20187,714,20187
895,895,[714],201.0,20189,714,20189
896,896,[715],201.0,20130,715,20130
897,897,[715],201.0,20121,715,20121
898,898,[715],201.0,20125,715,20125
899,899,[715],201.0,20129,715,20129
900,900,[716],201.0,20128,716,20128
901,901,[716],201.0,20123,716,20123
902,902,[650],201.0,20122,650,20122
903,903,[718],201.0,20126,718,20126
904,904,[718],201.0,20127,718,20127
905,905,[718],201.0,20124,718,20124
906,906,[719],201.0,20136,719,20136
907,907,[719],201.0,20140,719,20140
908,908,[611],201.0,20139,611,20139
909,909,[525],201.0,20149,525,20149
910,910,[722],201.0,20155,722,20155
911,911,[722],201.0,20156,722,20156
912,912,[722],201.0,20159,722,20159
913,913,[722],201.0,20151,722,20151
914,914,[722],201.0,20153,722,20153
915,915,[723],201.0,20152,723,20152
916,916,[723],201.0,20160,723,20160
917,917,[723],201.0,20158,723,20158
918,918,[724],201.0,20157,724,20157
919,919,[724],201.0,20154,724,20154
920,920,[725],201.0,20176,725,20176
921,921,[725],201.0,20180,725,20180
922,922,[725],201.0,20171,725,20171
923,923,[725],201.0,20178,725,20178
924,924,[726],201.0,20173,726,20173
925,925,[726],201.0,20175,726,20175
926,926,[726],201.0,20172,726,20172
