,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
0,0,[none],0.0,Root,0,Root
194,194,[0],193.0,Inner+r=193+d=Py5iu1deArP+uid=Dknfa7gDr1BlE2v2KHWP9N,0,Inner+r=193+d=Py5iu1deArP+uid=Dknfa7gDr1BlE2v2KHWP9N
195,195,[194],194.0,Inner+r=194+d=Pt0kWL4H6K5+uid=DuG4zEcDWKJ-uhqdOmGlnj,194,Inner+r=194+d=Pt0kWL4H6K5+uid=DuG4zEcDWKJ-uhqdOmGlnj
196,196,[194],194.0,Inner+r=194+d=PdXnkHizQH3+uid=BtP61MQCcFRifhJaQtIGra,194,Inner+r=194+d=PdXnkHizQH3+uid=BtP61MQCcFRifhJaQtIGra
197,197,[194],194.0,Inner+r=194+d=P7k8oMaHvWN+uid=Vbqt56bFh9Lyl-HtEfJmd,194,Inner+r=194+d=P7k8oMaHvWN+uid=Vbqt56bFh9Lyl-HtEfJmd
198,198,[195],195.0,Inner+r=195+d=P7AQBLo6jIW+uid=5yXqxuz54D6OcxLKvv1MQ,195,Inner+r=195+d=P7AQBLo6jIW+uid=5yXqxuz54D6OcxLKvv1MQ
199,199,[195],195.0,Inner+r=195+d=P1pVz_m_9rc+uid=BeYnnb4J7dWqUxn0eC_jpK,195,Inner+r=195+d=P1pVz_m_9rc+uid=BeYnnb4J7dWqUxn0eC_jpK
200,200,[196],195.0,Inner+r=195+d=Pa5zLigqBUu+uid=C4N42CkcvjhvESz9A3tdus,196,Inner+r=195+d=Pa5zLigqBUu+uid=C4N42CkcvjhvESz9A3tdus
201,201,[196],195.0,Inner+r=195+d=P1pVz_m_9rc+uid=-A2MzmwpoF_kchf2gpZUY,196,Inner+r=195+d=P1pVz_m_9rc+uid=-A2MzmwpoF_kchf2gpZUY
202,202,[196],195.0,Inner+r=195+d=P7AQBLo6jIW+uid=Dv_nbgaLHzyYRUYCbVp-su,196,Inner+r=195+d=P7AQBLo6jIW+uid=Dv_nbgaLHzyYRUYCbVp-su
203,203,[197],195.0,Inner+r=195+d=P7AQBLo6jIW+uid=D4H1yAI53FmfmN3IT1nciH,197,Inner+r=195+d=P7AQBLo6jIW+uid=D4H1yAI53FmfmN3IT1nciH
204,204,[197],195.0,Inner+r=195+d=Pa5zLigqBUu+uid=B861-06Kyr_59VxfwgVyrr,197,Inner+r=195+d=Pa5zLigqBUu+uid=B861-06Kyr_59VxfwgVyrr
205,205,[197],195.0,Inner+r=195+d=P1pVz_m_9rc+uid=fLkkM2w8BJmuC7Vx9pa1S,197,Inner+r=195+d=P1pVz_m_9rc+uid=fLkkM2w8BJmuC7Vx9pa1S
218,218,[202],196.0,Inner+r=196+d=O6d8CZ-1mU1+uid=D80m2t_NLPHrZOFy--oByg,202,Inner+r=196+d=O6d8CZ-1mU1+uid=D80m2t_NLPHrZOFy--oByg
219,219,[202],196.0,Inner+r=196+d=Msk1UwstYRG+uid=B1mq7uQxFipPIKswWbM9lH,202,Inner+r=196+d=Msk1UwstYRG+uid=B1mq7uQxFipPIKswWbM9lH
221,221,[203],196.0,Inner+r=196+d=PQNZiM0BVBV+uid=D3gEfP14jHzJ3tVP3GmAbq,203,Inner+r=196+d=PQNZiM0BVBV+uid=D3gEfP14jHzJ3tVP3GmAbq
