,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
514,514,[207],198.0,Inner+r=198+d=Pcgqybv3tSz+uid=Dwi1ZSisMrvWlT6eiGj4FU,207,Inner+r=198+d=Pcgqybv3tSz+uid=Dwi1ZSisMrvWlT6eiGj4FU
532,532,[507],199.0,Inner+r=199+d=PTChKNtdJxq+uid=BfrJcagBhYRBM_Owoi99ND,507,Inner+r=199+d=PTChKNtdJxq+uid=BfrJcagBhYRBM_Owoi99ND
536,536,[510],199.0,Inner+r=199+d=IoujqHccR85+uid=Ctg8P72xmgux38oQzOkkTL,510,Inner+r=199+d=IoujqHccR85+uid=Ctg8P72xmgux38oQzOkkTL
538,538,[510],199.0,Inner+r=199+d=PuK3clYWT4l+uid=CFI-Bls4d_DpTUPt7VtIrQ,510,Inner+r=199+d=PuK3clYWT4l+uid=CFI-Bls4d_DpTUPt7VtIrQ
544,544,[486],199.0,Inner+r=199+d=PqUk-cftQ5C+uid=DneSpvwoXfGkzD5mhwtE4Y,486,Inner+r=199+d=PqUk-cftQ5C+uid=DneSpvwoXfGkzD5mhwtE4Y
546,546,[498],199.0,Inner+r=199+d=LU3KqeIE4mG+uid=t1mYxqYpt3Cit_bDoQU2N,498,Inner+r=199+d=LU3KqeIE4mG+uid=t1mYxqYpt3Cit_bDoQU2N
549,549,[466],200.0,Inner+r=200+d=KZ7fQUK_xmn+uid=4LyHkpXt3APjsLTRGdStc,466,Inner+r=200+d=KZ7fQUK_xmn+uid=4LyHkpXt3APjsLTRGdStc
551,551,[501],200.0,Inner+r=200+d=OU6AGTw6HDz+uid=BwKTgVU1HSwej7RrUqLVUf,501,Inner+r=200+d=OU6AGTw6HDz+uid=BwKTgVU1HSwej7RrUqLVUf
552,552,[501],200.0,Inner+r=200+d=JlpjOWN7A9L+uid=DB5kFalfLuVU-mlhFF8h6U,501,Inner+r=200+d=JlpjOWN7A9L+uid=DB5kFalfLuVU-mlhFF8h6U
553,553,[501],200.0,Inner+r=200+d=Dm8U42FeGPt+uid=BzCxnsK5mfB7PwuUxOKon1,501,Inner+r=200+d=Dm8U42FeGPt+uid=BzCxnsK5mfB7PwuUxOKon1
554,554,[489],200.0,Inner+r=200+d=G2XbhJ-rBqp+uid=C4N42CkcvjhvESz9A3tdus,489,Inner+r=200+d=G2XbhJ-rBqp+uid=C4N42CkcvjhvESz9A3tdus
555,555,[503],200.0,Inner+r=200+d=OJISai4DTqC+uid=-A2MzmwpoF_kchf2gpZUY,503,Inner+r=200+d=OJISai4DTqC+uid=-A2MzmwpoF_kchf2gpZUY
556,556,[503],200.0,Inner+r=200+d=GGyQEc5a_aU+uid=Dq9cAzpc2V5xzz0Xl-B1Dq,503,Inner+r=200+d=GGyQEc5a_aU+uid=Dq9cAzpc2V5xzz0Xl-B1Dq
557,557,[504],200.0,Inner+r=200+d=I3oRgzsN1e-+uid=XJJJf-zFNoIYwQ9cKa-Js,504,Inner+r=200+d=I3oRgzsN1e-+uid=XJJJf-zFNoIYwQ9cKa-Js
559,559,[490],200.0,Inner+r=200+d=JCugq6wl5Uv+uid=D3gEfP14jHzJ3tVP3GmAbq,490,Inner+r=200+d=JCugq6wl5Uv+uid=D3gEfP14jHzJ3tVP3GmAbq
560,560,[490],200.0,Inner+r=200+d=JItWAIsdl6o+uid=BHFYp-S6RImKkXKgUeOyXl,490,Inner+r=200+d=JItWAIsdl6o+uid=BHFYp-S6RImKkXKgUeOyXl
561,561,[532],200.0,Inner+r=200+d=MVo6s3VsNkC+uid=Bv6lHKT64s9c4z3XCSlH2U,532,Inner+r=200+d=MVo6s3VsNkC+uid=Bv6lHKT64s9c4z3XCSlH2U
562,562,[532],200.0,Inner+r=200+d=KVKx1QrhhYH+uid=D4ZmjBbQXIGJRQCFtjoCml,532,Inner+r=200+d=KVKx1QrhhYH+uid=D4ZmjBbQXIGJRQCFtjoCml
563,563,[507],200.0,Inner+r=200+d=OJISai4DTqC+uid=BZp4sTcxXZabfMulhxO4Mb,507,Inner+r=200+d=OJISai4DTqC+uid=BZp4sTcxXZabfMulhxO4Mb
564,564,[491],200.0,Inner+r=200+d=OU6AGTw6HDz+uid=DhAYzFkg82YzV9by7E4Zmh,491,Inner+r=200+d=OU6AGTw6HDz+uid=DhAYzFkg82YzV9by7E4Zmh
566,566,[536],200.0,Inner+r=200+d=M5c14oPN08v+uid=DXZRlPbMGurxgUNyJNwjKm,536,Inner+r=200+d=M5c14oPN08v+uid=DXZRlPbMGurxgUNyJNwjKm
568,568,[510],200.0,Inner+r=200+d=KrWo_EgOTUk+uid=CGFD4Uctg3r9CO9WKnDyaP,510,Inner+r=200+d=KrWo_EgOTUk+uid=CGFD4Uctg3r9CO9WKnDyaP
570,570,[538],200.0,Inner+r=200+d=IqC_vDy4MCM+uid=BjpSLjXs9hXTMxgkcoMz4O,538,Inner+r=200+d=IqC_vDy4MCM+uid=BjpSLjXs9hXTMxgkcoMz4O
571,571,[493],200.0,Inner+r=200+d=NuenwveplBr+uid=CtNt3uJFVMJ5RL6Rrp2V6U,493,Inner+r=200+d=NuenwveplBr+uid=CtNt3uJFVMJ5RL6Rrp2V6U
573,573,[468],200.0,Inner+r=200+d=NuenwveplBr+uid=Cv3EfEqriaFkuYSNlFDreq,468,Inner+r=200+d=NuenwveplBr+uid=Cv3EfEqriaFkuYSNlFDreq
574,574,[514],200.0,Inner+r=200+d=PLvTNah-TA3+uid=CUwFBToUVm5ppPF7ZohmY6,514,Inner+r=200+d=PLvTNah-TA3+uid=CUwFBToUVm5ppPF7ZohmY6
575,575,[514],200.0,Inner+r=200+d=PLvTNah-TA3+uid=CdYbaovxwa0Cz0MYpuHuv,514,Inner+r=200+d=PLvTNah-TA3+uid=CdYbaovxwa0Cz0MYpuHuv
576,576,[544],200.0,Inner+r=200+d=M5txQX09tS-+uid=CCDTEaOoLrNhnLUXvXppZb,544,Inner+r=200+d=M5txQX09tS-+uid=CCDTEaOoLrNhnLUXvXppZb
577,577,[544],200.0,Inner+r=200+d=E-D78nEOEBw+uid=BOSLcgsgc7OXrq6S5HoGbj,544,Inner+r=200+d=E-D78nEOEBw+uid=BOSLcgsgc7OXrq6S5HoGbj
578,578,[486],200.0,Inner+r=200+d=JDc_Z6ZU_ug+uid=CCZcl4m-Yp29WePlOIZERR,486,Inner+r=200+d=JDc_Z6ZU_ug+uid=CCZcl4m-Yp29WePlOIZERR
579,579,[546],200.0,Inner+r=200+d=JKXDJpvGSJf+uid=TeH4TPTjzjqmTQ7ZXrHjQ,546,Inner+r=200+d=JKXDJpvGSJf+uid=TeH4TPTjzjqmTQ7ZXrHjQ
581,581,[498],200.0,Inner+r=200+d=JOj4bKpAOpI+uid=Cco1TWsMwc7IEIEjmzRz6j,498,Inner+r=200+d=JOj4bKpAOpI+uid=Cco1TWsMwc7IEIEjmzRz6j
582,582,[487],200.0,Inner+r=200+d=JKXDJpvGSJf+uid=DHAMgMPTvBa4S67W_6ZGA2,487,Inner+r=200+d=JKXDJpvGSJf+uid=DHAMgMPTvBa4S67W_6ZGA2
683,683,[549],201.0,20101,549,20101
684,684,[549],201.0,20133,549,20133
685,685,[549],201.0,20108,549,20108
686,686,[549],201.0,20130,549,20130
687,687,[501],201.0,20102,501,20102
688,688,[551],201.0,20109,551,20109
689,689,[551],201.0,20126,551,20126
690,690,[552],201.0,20127,552,20127
691,691,[552],201.0,20114,552,20114
692,692,[552],201.0,20119,552,20119
693,693,[553],201.0,20142,553,20142
694,694,[553],201.0,20128,553,20128
695,695,[554],201.0,20139,554,20139
696,696,[554],201.0,20107,554,20107
697,697,[554],201.0,20134,554,20134
698,698,[554],201.0,20103,554,20103
699,699,[555],201.0,20112,555,20112
700,700,[555],201.0,20143,555,20143
701,701,[555],201.0,20138,555,20138
702,702,[556],201.0,20129,556,20129
703,703,[556],201.0,20124,556,20124
704,704,[557],201.0,20113,557,20113
705,705,[557],201.0,20104,557,20104
706,706,[557],201.0,20105,557,20105
707,707,[504],201.0,20148,504,20148
708,708,[559],201.0,20145,559,20145
709,709,[559],201.0,20141,559,20141
710,710,[559],201.0,20106,559,20106
711,711,[559],201.0,20110,559,20110
712,712,[559],201.0,20117,559,20117
713,713,[560],201.0,20146,560,20146
714,714,[560],201.0,20137,560,20137
715,715,[560],201.0,20111,560,20111
716,716,[560],201.0,20116,560,20116
717,717,[560],201.0,20118,560,20118
718,718,[560],201.0,20140,560,20140
719,719,[560],201.0,20121,560,20121
720,720,[561],201.0,20131,561,20131
721,721,[561],201.0,20150,561,20150
722,722,[561],201.0,20122,561,20122
723,723,[561],201.0,20136,561,20136
724,724,[562],201.0,20144,562,20144
725,725,[562],201.0,20135,562,20135
726,726,[563],201.0,20132,563,20132
727,727,[563],201.0,20149,563,20149
728,728,[563],201.0,20123,563,20123
729,729,[564],201.0,20115,564,20115
730,730,[564],201.0,20147,564,20147
731,731,[564],201.0,20120,564,20120
732,732,[491],201.0,20125,491,20125
733,733,[566],201.0,20153,566,20153
734,734,[566],201.0,20151,566,20151
735,735,[536],201.0,20152,536,20152
736,736,[568],201.0,20158,568,20158
737,737,[568],201.0,20160,568,20160
738,738,[568],201.0,20154,568,20154
739,739,[568],201.0,20156,568,20156
740,740,[538],201.0,20155,538,20155
741,741,[570],201.0,20157,570,20157
742,742,[570],201.0,20159,570,20159
743,743,[571],201.0,20184,571,20184
744,744,[571],201.0,20187,571,20187
745,745,[571],201.0,20189,571,20189
746,746,[571],201.0,20181,571,20181
747,747,[571],201.0,20185,571,20185
748,748,[571],201.0,20186,571,20186
749,749,[493],201.0,20188,493,20188
750,750,[573],201.0,20190,573,20190
751,751,[573],201.0,20182,573,20182
752,752,[573],201.0,20183,573,20183
753,753,[574],201.0,20167,574,20167
754,754,[574],201.0,20165,574,20165
755,755,[574],201.0,20170,574,20170
756,756,[574],201.0,20161,574,20161
757,757,[574],201.0,20163,574,20163
758,758,[574],201.0,20162,574,20162
759,759,[574],201.0,20166,574,20166
760,760,[575],201.0,20169,575,20169
761,761,[575],201.0,20168,575,20168
762,762,[575],201.0,20164,575,20164
763,763,[576],201.0,20175,576,20175
764,764,[576],201.0,20176,576,20176
765,765,[576],201.0,20171,576,20171
766,766,[577],201.0,20173,577,20173
767,767,[577],201.0,20179,577,20179
768,768,[577],201.0,20174,577,20174
769,769,[577],201.0,20177,577,20177
770,770,[577],201.0,20178,577,20178
771,771,[578],201.0,20180,578,20180
772,772,[578],201.0,20172,578,20172
773,773,[579],201.0,20200,579,20200
774,774,[579],201.0,20196,579,20196
775,775,[579],201.0,20191,579,20191
776,776,[579],201.0,20195,579,20195
777,777,[579],201.0,20197,579,20197
778,778,[546],201.0,20192,546,20192
779,779,[581],201.0,20194,581,20194
780,780,[581],201.0,20193,581,20193
781,781,[582],201.0,20198,582,20198
782,782,[582],201.0,20199,582,20199
